
=== joint_decoder_frozen ===
Command:
/home/medcvr/miniconda3/envs/vsmae/bin/python3.10 /home/medcvr/Desktop/hamza/multicam-vit/MultiModalViT/pretrain_vtmae_joint_decoder_frozen.py --env_name button-press-topdown-v3 --camera_names gripperPOV corner2 corner3 --frame_stack 3 --action_repeat 2 --patch_size 6 --batch_size 32 --log_every 100 --save_every 1000 --vis_every 10000 --steps 50000 --out /home/medcvr/Desktop/hamza/multicam-vit/MultiModalViT/seq_runs2/joint_decoder_frozen_20260404_002915/vtmae_joint_decoder_frozen_50000.pt --preview_dir /home/medcvr/Desktop/hamza/multicam-vit/MultiModalViT/seq_runs2/joint_decoder_frozen_20260404_002915/previews
[JOINT-DECODER-FROZEN-3CAM] channels=9, views=3, size=(84,84)
[JOINT-DECODER-FROZEN-3CAM] cameras=['gripperPOV', 'corner2', 'corner3']
[JOINT-DECODER-FROZEN-3CAM] steps=50000 distill_mode=cosine single_recon=1 warmup=0 decoder_frozen_on_single_recon=1
VT-MAE: Multi-view ViT patch tokeniser (3-view dynamic masking)
[Params] total=4,860,244 trainable=4,860,244
[Weights] full_recon=1.0 single_recon=1.0 distill=1.0 single_branch_decoder_grad=0
[1600/50000] total=0.0212 ema=0.0255 full=0.0053 single=0.0157 distill=0.0002 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0055 full_v1=0.0036 full_v2=0.0067 single_by_cam[cam0=0.0208 cam1=0.0123 cam2=0.0140] distill_by_cam[cam0=0.0002 cam1=0.0001 cam2=0.0002]
[1700/50000] total=0.0222 ema=0.0247 full=0.0057 single=0.0163 distill=0.0002 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0073 full_v1=0.0034 full_v2=0.0063 single_by_cam[cam0=0.0208 cam1=0.0128 cam2=0.0152] distill_by_cam[cam0=0.0004 cam1=0.0001 cam2=0.0002]
[1800/50000] total=0.0221 ema=0.0235 full=0.0054 single=0.0166 distill=0.0002 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0073 full_v1=0.0030 full_v2=0.0057 single_by_cam[cam0=0.0225 cam1=0.0120 cam2=0.0152] distill_by_cam[cam0=0.0002 cam1=0.0002 cam2=0.0002]
[1900/50000] total=0.0213 ema=0.0231 full=0.0054 single=0.0158 distill=0.0001 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0068 full_v1=0.0031 full_v2=0.0062 single_by_cam[cam0=0.0210 cam1=0.0116 cam2=0.0147] distill_by_cam[cam0=0.0002 cam1=0.0001 cam2=0.0001]
[2000/50000] total=0.0190 ema=0.0219 full=0.0044 single=0.0145 distill=0.0001 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0058 full_v1=0.0025 full_v2=0.0049 single_by_cam[cam0=0.0186 cam1=0.0105 cam2=0.0143] distill_by_cam[cam0=0.0002 cam1=0.0001 cam2=0.0001]
[2100/50000] total=0.0197 ema=0.0219 full=0.0057 single=0.0139 distill=0.0001 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0065 full_v1=0.0035 full_v2=0.0071 single_by_cam[cam0=0.0166 cam1=0.0115 cam2=0.0134] distill_by_cam[cam0=0.0002 cam1=0.0001 cam2=0.0001]
[2200/50000] total=0.0203 ema=0.0204 full=0.0056 single=0.0144 distill=0.0003 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0072 full_v1=0.0034 full_v2=0.0060 single_by_cam[cam0=0.0167 cam1=0.0111 cam2=0.0155] distill_by_cam[cam0=0.0003 cam1=0.0003 cam2=0.0003]
[2300/50000] total=0.0263 ema=0.0200 full=0.0080 single=0.0180 distill=0.0003 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0068 full_v1=0.0027 full_v2=0.0144 single_by_cam[cam0=0.0200 cam1=0.0158 cam2=0.0183] distill_by_cam[cam0=0.0006 cam1=0.0002 cam2=0.0003]
[2400/50000] total=0.0177 ema=0.0187 full=0.0054 single=0.0122 distill=0.0001 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0068 full_v1=0.0034 full_v2=0.0059 single_by_cam[cam0=0.0132 cam1=0.0097 cam2=0.0138] distill_by_cam[cam0=0.0001 cam1=0.0001 cam2=0.0001]
[2500/50000] total=0.0180 ema=0.0184 full=0.0051 single=0.0127 distill=0.0002 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0053 full_v1=0.0031 full_v2=0.0068 single_by_cam[cam0=0.0124 cam1=0.0109 cam2=0.0149] distill_by_cam[cam0=0.0004 cam1=0.0001 cam2=0.0001]
[2600/50000] total=0.0141 ema=0.0174 full=0.0043 single=0.0097 distill=0.0001 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0052 full_v1=0.0026 full_v2=0.0051 single_by_cam[cam0=0.0091 cam1=0.0083 cam2=0.0118] distill_by_cam[cam0=0.0002 cam1=0.0000 cam2=0.0001]
[2700/50000] total=0.0143 ema=0.0161 full=0.0042 single=0.0100 distill=0.0001 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0057 full_v1=0.0023 full_v2=0.0045 single_by_cam[cam0=0.0096 cam1=0.0084 cam2=0.0120] distill_by_cam[cam0=0.0001 cam1=0.0001 cam2=0.0001]
[2800/50000] total=0.0132 ema=0.0155 full=0.0035 single=0.0096 distill=0.0001 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0045 full_v1=0.0018 full_v2=0.0043 single_by_cam[cam0=0.0090 cam1=0.0081 cam2=0.0116] distill_by_cam[cam0=0.0001 cam1=0.0001 cam2=0.0001]
[2900/50000] total=0.0142 ema=0.0154 full=0.0041 single=0.0100 distill=0.0001 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0050 full_v1=0.0025 full_v2=0.0048 single_by_cam[cam0=0.0091 cam1=0.0088 cam2=0.0121] distill_by_cam[cam0=0.0001 cam1=0.0001 cam2=0.0001]
[3000/50000] total=0.0143 ema=0.0149 full=0.0046 single=0.0096 distill=0.0001 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0053 full_v1=0.0028 full_v2=0.0057 single_by_cam[cam0=0.0084 cam1=0.0095 cam2=0.0108] distill_by_cam[cam0=0.0002 cam1=0.0001 cam2=0.0001]
[3100/50000] total=0.0179 ema=0.0143 full=0.0053 single=0.0124 distill=0.0002 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0048 full_v1=0.0037 full_v2=0.0074 single_by_cam[cam0=0.0111 cam1=0.0121 cam2=0.0140] distill_by_cam[cam0=0.0002 cam1=0.0002 cam2=0.0002]
[3200/50000] total=0.0119 ema=0.0137 full=0.0036 single=0.0083 distill=0.0001 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0042 full_v1=0.0019 full_v2=0.0047 single_by_cam[cam0=0.0072 cam1=0.0081 cam2=0.0095] distill_by_cam[cam0=0.0001 cam1=0.0001 cam2=0.0001]
[3300/50000] total=0.0116 ema=0.0136 full=0.0038 single=0.0077 distill=0.0001 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0036 full_v1=0.0023 full_v2=0.0054 single_by_cam[cam0=0.0074 cam1=0.0075 cam2=0.0084] distill_by_cam[cam0=0.0001 cam1=0.0001 cam2=0.0001]
[3400/50000] total=0.0154 ema=0.0130 full=0.0043 single=0.0108 distill=0.0002 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0040 full_v1=0.0027 full_v2=0.0062 single_by_cam[cam0=0.0081 cam1=0.0119 cam2=0.0126] distill_by_cam[cam0=0.0001 cam1=0.0002 cam2=0.0002]
[3500/50000] total=0.0149 ema=0.0130 full=0.0054 single=0.0095 distill=0.0001 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0046 full_v1=0.0035 full_v2=0.0081 single_by_cam[cam0=0.0090 cam1=0.0097 cam2=0.0097] distill_by_cam[cam0=0.0001 cam1=0.0001 cam2=0.0001]
[3600/50000] total=0.0122 ema=0.0126 full=0.0044 single=0.0078 distill=0.0001 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0031 full_v1=0.0028 full_v2=0.0072 single_by_cam[cam0=0.0075 cam1=0.0078 cam2=0.0082] distill_by_cam[cam0=0.0000 cam1=0.0001 cam2=0.0001]
[3700/50000] total=0.0152 ema=0.0137 full=0.0050 single=0.0097 distill=0.0004 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0068 full_v1=0.0029 full_v2=0.0053 single_by_cam[cam0=0.0099 cam1=0.0092 cam2=0.0101] distill_by_cam[cam0=0.0007 cam1=0.0003 cam2=0.0003]
[3800/50000] total=0.0115 ema=0.0132 full=0.0035 single=0.0078 distill=0.0001 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0034 full_v1=0.0022 full_v2=0.0051 single_by_cam[cam0=0.0085 cam1=0.0076 cam2=0.0073] distill_by_cam[cam0=0.0002 cam1=0.0001 cam2=0.0001]
[3900/50000] total=0.0165 ema=0.0128 full=0.0060 single=0.0103 distill=0.0001 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0096 full_v1=0.0032 full_v2=0.0052 single_by_cam[cam0=0.0098 cam1=0.0105 cam2=0.0107] distill_by_cam[cam0=0.0002 cam1=0.0001 cam2=0.0001]
[4000/50000] total=0.0212 ema=0.0136 full=0.0070 single=0.0140 distill=0.0001 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0040 full_v1=0.0093 full_v2=0.0077 single_by_cam[cam0=0.0125 cam1=0.0135 cam2=0.0160] distill_by_cam[cam0=0.0002 cam1=0.0001 cam2=0.0001]
[4100/50000] total=0.0091 ema=0.0136 full=0.0031 single=0.0059 distill=0.0001 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0030 full_v1=0.0019 full_v2=0.0044 single_by_cam[cam0=0.0057 cam1=0.0061 cam2=0.0061] distill_by_cam[cam0=0.0002 cam1=0.0001 cam2=0.0001]
[4200/50000] total=0.0114 ema=0.0127 full=0.0034 single=0.0078 distill=0.0001 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0049 full_v1=0.0017 full_v2=0.0038 single_by_cam[cam0=0.0062 cam1=0.0086 cam2=0.0087] distill_by_cam[cam0=0.0001 cam1=0.0001 cam2=0.0001]
[4300/50000] total=0.0177 ema=0.0125 full=0.0048 single=0.0120 distill=0.0008 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0058 full_v1=0.0035 full_v2=0.0051 single_by_cam[cam0=0.0110 cam1=0.0123 cam2=0.0129] distill_by_cam[cam0=0.0017 cam1=0.0003 cam2=0.0004]
[4400/50000] total=0.0117 ema=0.0124 full=0.0036 single=0.0080 distill=0.0001 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0052 full_v1=0.0016 full_v2=0.0038 single_by_cam[cam0=0.0064 cam1=0.0088 cam2=0.0088] distill_by_cam[cam0=0.0002 cam1=0.0001 cam2=0.0001]
[4500/50000] total=0.0086 ema=0.0120 full=0.0029 single=0.0056 distill=0.0001 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0029 full_v1=0.0019 full_v2=0.0040 single_by_cam[cam0=0.0055 cam1=0.0056 cam2=0.0057] distill_by_cam[cam0=0.0002 cam1=0.0000 cam2=0.0000]
[4600/50000] total=0.0100 ema=0.0117 full=0.0035 single=0.0063 distill=0.0002 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0039 full_v1=0.0024 full_v2=0.0043 single_by_cam[cam0=0.0060 cam1=0.0065 cam2=0.0063] distill_by_cam[cam0=0.0004 cam1=0.0000 cam2=0.0000]
[4700/50000] total=0.0096 ema=0.0114 full=0.0034 single=0.0062 distill=0.0001 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0042 full_v1=0.0018 full_v2=0.0041 single_by_cam[cam0=0.0056 cam1=0.0064 cam2=0.0064] distill_by_cam[cam0=0.0002 cam1=0.0001 cam2=0.0001]
[4800/50000] total=0.0123 ema=0.0115 full=0.0035 single=0.0086 distill=0.0002 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0041 full_v1=0.0019 full_v2=0.0045 single_by_cam[cam0=0.0059 cam1=0.0099 cam2=0.0099] distill_by_cam[cam0=0.0003 cam1=0.0002 cam2=0.0002]
[4900/50000] total=0.0109 ema=0.0113 full=0.0039 single=0.0068 distill=0.0001 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0037 full_v1=0.0027 full_v2=0.0053 single_by_cam[cam0=0.0061 cam1=0.0073 cam2=0.0071] distill_by_cam[cam0=0.0002 cam1=0.0001 cam2=0.0001]
[5000/50000] total=0.0157 ema=0.0116 full=0.0053 single=0.0103 distill=0.0001 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0078 full_v1=0.0031 full_v2=0.0049 single_by_cam[cam0=0.0084 cam1=0.0111 cam2=0.0114] distill_by_cam[cam0=0.0002 cam1=0.0001 cam2=0.0001]
[5100/50000] total=0.0112 ema=0.0116 full=0.0030 single=0.0080 distill=0.0002 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0029 full_v1=0.0018 full_v2=0.0044 single_by_cam[cam0=0.0051 cam1=0.0095 cam2=0.0096] distill_by_cam[cam0=0.0001 cam1=0.0002 cam2=0.0002]
[5200/50000] total=0.0083 ema=0.0111 full=0.0029 single=0.0053 distill=0.0001 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0031 full_v1=0.0018 full_v2=0.0038 single_by_cam[cam0=0.0045 cam1=0.0058 cam2=0.0057] distill_by_cam[cam0=0.0001 cam1=0.0001 cam2=0.0000]
[5300/50000] total=0.0115 ema=0.0113 full=0.0042 single=0.0072 distill=0.0001 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0032 full_v1=0.0031 full_v2=0.0064 single_by_cam[cam0=0.0068 cam1=0.0075 cam2=0.0072] distill_by_cam[cam0=0.0001 cam1=0.0001 cam2=0.0000]
[5400/50000] total=0.0111 ema=0.0118 full=0.0031 single=0.0079 distill=0.0001 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0033 full_v1=0.0019 full_v2=0.0040 single_by_cam[cam0=0.0054 cam1=0.0092 cam2=0.0091] distill_by_cam[cam0=0.0001 cam1=0.0001 cam2=0.0001]
[5500/50000] total=0.0103 ema=0.0114 full=0.0031 single=0.0071 distill=0.0001 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0034 full_v1=0.0019 full_v2=0.0040 single_by_cam[cam0=0.0050 cam1=0.0082 cam2=0.0081] distill_by_cam[cam0=0.0001 cam1=0.0001 cam2=0.0001]
[5600/50000] total=0.0114 ema=0.0113 full=0.0037 single=0.0076 distill=0.0001 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0040 full_v1=0.0027 full_v2=0.0042 single_by_cam[cam0=0.0056 cam1=0.0087 cam2=0.0086] distill_by_cam[cam0=0.0001 cam1=0.0001 cam2=0.0001]
[5700/50000] total=0.0092 ema=0.0115 full=0.0032 single=0.0058 distill=0.0002 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0035 full_v1=0.0017 full_v2=0.0044 single_by_cam[cam0=0.0060 cam1=0.0059 cam2=0.0056] distill_by_cam[cam0=0.0004 cam1=0.0001 cam2=0.0001]
[5800/50000] total=0.0085 ema=0.0117 full=0.0028 single=0.0056 distill=0.0001 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0033 full_v1=0.0017 full_v2=0.0036 single_by_cam[cam0=0.0045 cam1=0.0063 cam2=0.0061] distill_by_cam[cam0=0.0001 cam1=0.0001 cam2=0.0001]
[5900/50000] total=0.0090 ema=0.0112 full=0.0031 single=0.0058 distill=0.0000 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0030 full_v1=0.0021 full_v2=0.0043 single_by_cam[cam0=0.0049 cam1=0.0063 cam2=0.0062] distill_by_cam[cam0=0.0000 cam1=0.0000 cam2=0.0001]
[6000/50000] total=0.0092 ema=0.0107 full=0.0033 single=0.0058 distill=0.0001 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0034 full_v1=0.0022 full_v2=0.0043 single_by_cam[cam0=0.0051 cam1=0.0063 cam2=0.0061] distill_by_cam[cam0=0.0001 cam1=0.0000 cam2=0.0001]
[6100/50000] total=0.0115 ema=0.0109 full=0.0036 single=0.0078 distill=0.0001 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0031 full_v1=0.0026 full_v2=0.0053 single_by_cam[cam0=0.0057 cam1=0.0090 cam2=0.0086] distill_by_cam[cam0=0.0000 cam1=0.0001 cam2=0.0001]
[6200/50000] total=0.0100 ema=0.0106 full=0.0031 single=0.0068 distill=0.0001 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0036 full_v1=0.0017 full_v2=0.0041 single_by_cam[cam0=0.0050 cam1=0.0077 cam2=0.0076] distill_by_cam[cam0=0.0001 cam1=0.0001 cam2=0.0001]
[6300/50000] total=0.0116 ema=0.0106 full=0.0043 single=0.0073 distill=0.0001 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0061 full_v1=0.0024 full_v2=0.0043 single_by_cam[cam0=0.0064 cam1=0.0077 cam2=0.0077] distill_by_cam[cam0=0.0001 cam1=0.0001 cam2=0.0001]
[6400/50000] total=0.0080 ema=0.0110 full=0.0027 single=0.0053 distill=0.0001 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0028 full_v1=0.0017 full_v2=0.0036 single_by_cam[cam0=0.0045 cam1=0.0057 cam2=0.0056] distill_by_cam[cam0=0.0001 cam1=0.0000 cam2=0.0001]
[6500/50000] total=0.0138 ema=0.0110 full=0.0047 single=0.0090 distill=0.0001 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0064 full_v1=0.0026 full_v2=0.0052 single_by_cam[cam0=0.0068 cam1=0.0102 cam2=0.0101] distill_by_cam[cam0=0.0001 cam1=0.0001 cam2=0.0001]
[6600/50000] total=0.0111 ema=0.0111 full=0.0029 single=0.0078 distill=0.0004 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0031 full_v1=0.0017 full_v2=0.0039 single_by_cam[cam0=0.0054 cam1=0.0090 cam2=0.0089] distill_by_cam[cam0=0.0005 cam1=0.0005 cam2=0.0002]
[6700/50000] total=0.0092 ema=0.0110 full=0.0032 single=0.0059 distill=0.0001 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0032 full_v1=0.0020 full_v2=0.0045 single_by_cam[cam0=0.0049 cam1=0.0065 cam2=0.0064] distill_by_cam[cam0=0.0001 cam1=0.0000 cam2=0.0000]
[6800/50000] total=0.0153 ema=0.0110 full=0.0045 single=0.0107 distill=0.0001 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0057 full_v1=0.0028 full_v2=0.0051 single_by_cam[cam0=0.0081 cam1=0.0119 cam2=0.0119] distill_by_cam[cam0=0.0001 cam1=0.0001 cam2=0.0001]
[6900/50000] total=0.0123 ema=0.0109 full=0.0038 single=0.0085 distill=0.0001 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0032 full_v1=0.0024 full_v2=0.0057 single_by_cam[cam0=0.0059 cam1=0.0099 cam2=0.0097] distill_by_cam[cam0=0.0001 cam1=0.0001 cam2=0.0001]
[7000/50000] total=0.0090 ema=0.0107 full=0.0030 single=0.0059 distill=0.0000 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0026 full_v1=0.0021 full_v2=0.0044 single_by_cam[cam0=0.0047 cam1=0.0066 cam2=0.0064] distill_by_cam[cam0=0.0000 cam1=0.0000 cam2=0.0000]
[7100/50000] total=0.0132 ema=0.0106 full=0.0040 single=0.0090 distill=0.0002 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0035 full_v1=0.0027 full_v2=0.0058 single_by_cam[cam0=0.0058 cam1=0.0107 cam2=0.0105] distill_by_cam[cam0=0.0004 cam1=0.0001 cam2=0.0001]
[7200/50000] total=0.0107 ema=0.0109 full=0.0035 single=0.0070 distill=0.0002 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0026 full_v1=0.0025 full_v2=0.0053 single_by_cam[cam0=0.0063 cam1=0.0075 cam2=0.0073] distill_by_cam[cam0=0.0004 cam1=0.0001 cam2=0.0001]
[7300/50000] total=0.0169 ema=0.0112 full=0.0054 single=0.0114 distill=0.0002 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0068 full_v1=0.0037 full_v2=0.0056 single_by_cam[cam0=0.0076 cam1=0.0134 cam2=0.0132] distill_by_cam[cam0=0.0003 cam1=0.0002 cam2=0.0002]
[7400/50000] total=0.0098 ema=0.0109 full=0.0030 single=0.0067 distill=0.0001 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0029 full_v1=0.0019 full_v2=0.0042 single_by_cam[cam0=0.0048 cam1=0.0075 cam2=0.0079] distill_by_cam[cam0=0.0001 cam1=0.0001 cam2=0.0001]
[7500/50000] total=0.0116 ema=0.0105 full=0.0040 single=0.0075 distill=0.0001 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0040 full_v1=0.0028 full_v2=0.0053 single_by_cam[cam0=0.0058 cam1=0.0086 cam2=0.0081] distill_by_cam[cam0=0.0001 cam1=0.0001 cam2=0.0001]
[7600/50000] total=0.0076 ema=0.0106 full=0.0024 single=0.0051 distill=0.0001 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0025 full_v1=0.0014 full_v2=0.0033 single_by_cam[cam0=0.0037 cam1=0.0058 cam2=0.0057] distill_by_cam[cam0=0.0001 cam1=0.0001 cam2=0.0001]
[7700/50000] total=0.0168 ema=0.0130 full=0.0062 single=0.0105 distill=0.0001 distill_scale=1.000 single_recon_enabled=1 full_v0=0.0039 full_v1=0.0066 full_v2=0.0082 single_by_cam[cam0=0.0096 cam1=0.0110 cam2=0.0109] distill_by_cam[cam0=0.0001 cam1=0.0001 cam2=0.0001]
