
=== distill ===
Command:
/home/medcvr/miniconda3/envs/vsmae/bin/python3.10 /home/medcvr/Desktop/hamza/multicam-vit/MultiModalViT/pretrain_vtmae_distill.py --camera_names gripperPOV corner corner2 --frame_stack 3 --action_repeat 2 --patch_size 6 --batch_size 32 --log_every 100 --save_every 1000 --vis_every 10000 --stage1_steps 25000 --stage2_steps 25000 --stage1_out /home/medcvr/Desktop/hamza/multicam-vit/MultiModalViT/seq_runs/distill_20260329_173506/vtmae_distill_50000_stage1_teacher.pt --out /home/medcvr/Desktop/hamza/multicam-vit/MultiModalViT/seq_runs/distill_20260329_173506/vtmae_distill_50000.pt --stage1_preview_dir /home/medcvr/Desktop/hamza/multicam-vit/MultiModalViT/seq_runs/distill_20260329_173506/stage1_previews --stage2_preview_dir /home/medcvr/Desktop/hamza/multicam-vit/MultiModalViT/seq_runs/distill_20260329_173506/stage2_previews
[DISTILL-3CAM] channels=9, views=3, size=(84,84)
[DISTILL-3CAM] cameras=['gripperPOV', 'corner', 'corner2']
[DISTILL-3CAM] stage1_steps=25000 stage2_steps=25000 teacher_checkpoint=None freeze_stage2_decoder=1
VT-MAE: Multi-view ViT patch tokeniser (3-view dynamic masking)
[Stage1] parent total=4,860,244 trainable=4,860,244
[Stage1 20100/25000] total=0.0009 ema=0.0009 v0=0.0012 v1=0.0010 v2=0.0004
[Stage1 20200/25000] total=0.0011 ema=0.0009 v0=0.0018 v1=0.0009 v2=0.0006
[Stage1 20300/25000] total=0.0007 ema=0.0008 v0=0.0010 v1=0.0007 v2=0.0003
[Stage1 20400/25000] total=0.0012 ema=0.0008 v0=0.0017 v1=0.0014 v2=0.0006
[Stage1 20500/25000] total=0.0008 ema=0.0008 v0=0.0011 v1=0.0007 v2=0.0004
[Stage1 20600/25000] total=0.0008 ema=0.0008 v0=0.0011 v1=0.0009 v2=0.0004
[Stage1 20700/25000] total=0.0007 ema=0.0008 v0=0.0010 v1=0.0007 v2=0.0003
[Stage1 20800/25000] total=0.0007 ema=0.0008 v0=0.0011 v1=0.0006 v2=0.0003
[Stage1 20900/25000] total=0.0008 ema=0.0009 v0=0.0011 v1=0.0009 v2=0.0005
[Stage1 21000/25000] total=0.0013 ema=0.0008 v0=0.0024 v1=0.0010 v2=0.0006
[Stage1 21100/25000] total=0.0007 ema=0.0008 v0=0.0009 v1=0.0008 v2=0.0004
[Stage1 21200/25000] total=0.0010 ema=0.0008 v0=0.0014 v1=0.0010 v2=0.0005
[Stage1 21300/25000] total=0.0010 ema=0.0008 v0=0.0016 v1=0.0010 v2=0.0004
[Stage1 21400/25000] total=0.0007 ema=0.0007 v0=0.0010 v1=0.0007 v2=0.0005
[Stage1 21500/25000] total=0.0006 ema=0.0007 v0=0.0008 v1=0.0006 v2=0.0004
[Stage1 21600/25000] total=0.0008 ema=0.0007 v0=0.0012 v1=0.0008 v2=0.0003
[Stage1 21700/25000] total=0.0011 ema=0.0008 v0=0.0016 v1=0.0010 v2=0.0006
[Stage1 21800/25000] total=0.0016 ema=0.0013 v0=0.0019 v1=0.0018 v2=0.0010
[Stage1 21900/25000] total=0.0005 ema=0.0010 v0=0.0006 v1=0.0005 v2=0.0003
[Stage1 22000/25000] total=0.0011 ema=0.0008 v0=0.0018 v1=0.0010 v2=0.0005
[Stage1 22100/25000] total=0.0006 ema=0.0008 v0=0.0008 v1=0.0005 v2=0.0003
[Stage1 22200/25000] total=0.0007 ema=0.0008 v0=0.0008 v1=0.0009 v2=0.0003
[Stage1 22300/25000] total=0.0006 ema=0.0007 v0=0.0010 v1=0.0006 v2=0.0003
[Stage1 22400/25000] total=0.0007 ema=0.0007 v0=0.0012 v1=0.0006 v2=0.0003
[Stage1 22500/25000] total=0.0006 ema=0.0007 v0=0.0009 v1=0.0006 v2=0.0004
[Stage1 22600/25000] total=0.0006 ema=0.0007 v0=0.0008 v1=0.0006 v2=0.0003
[Stage1 22700/25000] total=0.0010 ema=0.0007 v0=0.0015 v1=0.0010 v2=0.0005
[Stage1 22800/25000] total=0.0009 ema=0.0007 v0=0.0013 v1=0.0010 v2=0.0004
[Stage1 22900/25000] total=0.0007 ema=0.0007 v0=0.0009 v1=0.0007 v2=0.0004
[Stage1 23000/25000] total=0.0008 ema=0.0007 v0=0.0010 v1=0.0009 v2=0.0005
[Stage1 23100/25000] total=0.0006 ema=0.0008 v0=0.0008 v1=0.0005 v2=0.0003
[Stage1 23200/25000] total=0.0005 ema=0.0007 v0=0.0007 v1=0.0005 v2=0.0002
[Stage1 23300/25000] total=0.0009 ema=0.0008 v0=0.0010 v1=0.0013 v2=0.0005
[Stage1 23400/25000] total=0.0007 ema=0.0007 v0=0.0010 v1=0.0007 v2=0.0004
[Stage1 23500/25000] total=0.0010 ema=0.0007 v0=0.0015 v1=0.0011 v2=0.0003
[Stage1 23600/25000] total=0.0010 ema=0.0007 v0=0.0013 v1=0.0010 v2=0.0006
[Stage1 23700/25000] total=0.0005 ema=0.0007 v0=0.0007 v1=0.0005 v2=0.0003
[Stage1 23800/25000] total=0.0010 ema=0.0007 v0=0.0012 v1=0.0010 v2=0.0008
[Stage1 23900/25000] total=0.0007 ema=0.0007 v0=0.0011 v1=0.0007 v2=0.0004
[Stage1 24000/25000] total=0.0011 ema=0.0007 v0=0.0017 v1=0.0008 v2=0.0008
[Stage1 24100/25000] total=0.0007 ema=0.0007 v0=0.0010 v1=0.0006 v2=0.0004
[Stage1 24200/25000] total=0.0007 ema=0.0007 v0=0.0009 v1=0.0008 v2=0.0003
[Stage1 24300/25000] total=0.0005 ema=0.0007 v0=0.0007 v1=0.0006 v2=0.0002
[Stage1 24400/25000] total=0.0007 ema=0.0007 v0=0.0009 v1=0.0008 v2=0.0003
[Stage1 24500/25000] total=0.0006 ema=0.0007 v0=0.0009 v1=0.0006 v2=0.0003
[Stage1 24600/25000] total=0.0007 ema=0.0007 v0=0.0007 v1=0.0009 v2=0.0004
[Stage1 24700/25000] total=0.0008 ema=0.0007 v0=0.0010 v1=0.0008 v2=0.0004
[Stage1 24800/25000] total=0.0009 ema=0.0007 v0=0.0015 v1=0.0007 v2=0.0005
[Stage1 24900/25000] total=0.0008 ema=0.0007 v0=0.0014 v1=0.0007 v2=0.0004
[Stage1 25000/25000] total=0.0005 ema=0.0007 v0=0.0007 v1=0.0005 v2=0.0003
[Stage1] saved teacher weights to /home/medcvr/Desktop/hamza/multicam-vit/MultiModalViT/seq_runs/distill_20260329_173506/vtmae_distill_50000_stage1_teacher.pt
VT-MAE: Multi-view ViT patch tokeniser (3-view dynamic masking)
VT-MAE: Multi-view ViT patch tokeniser (3-view dynamic masking)
[Stage2] teacher total=4,860,244 student total=4,860,244 student trainable=2,241,928 decoder_frozen=1
[Stage2 100/25000] total=0.1550 ema=0.2993 recon=0.0134 distill=0.1417 recon_enabled=1 recon_by_cam[cam0=0.0136 cam1=0.0130 cam2=0.0135] distill_by_cam[cam0=0.0053 cam1=0.1528 cam2=0.2670]
[Stage2 200/25000] total=0.0824 ema=0.1933 recon=0.0114 distill=0.0710 recon_enabled=1 recon_by_cam[cam0=0.0128 cam1=0.0110 cam2=0.0105] distill_by_cam[cam0=0.0038 cam1=0.0894 cam2=0.1199]
[Stage2 300/25000] total=0.2448 ema=0.1560 recon=0.0142 distill=0.2306 recon_enabled=1 recon_by_cam[cam0=0.0133 cam1=0.0144 cam2=0.0149] distill_by_cam[cam0=0.0045 cam1=0.3083 cam2=0.3791]
[Stage2 400/25000] total=0.1304 ema=0.1351 recon=0.0134 distill=0.1170 recon_enabled=1 recon_by_cam[cam0=0.0131 cam1=0.0142 cam2=0.0130] distill_by_cam[cam0=0.0037 cam1=0.1883 cam2=0.1590]
[Stage2 500/25000] total=0.1505 ema=0.1282 recon=0.0121 distill=0.1384 recon_enabled=1 recon_by_cam[cam0=0.0121 cam1=0.0121 cam2=0.0122] distill_by_cam[cam0=0.0060 cam1=0.1920 cam2=0.2170]
[Stage2 600/25000] total=0.0586 ema=0.1215 recon=0.0101 distill=0.0486 recon_enabled=1 recon_by_cam[cam0=0.0105 cam1=0.0096 cam2=0.0101] distill_by_cam[cam0=0.0044 cam1=0.0597 cam2=0.0815]
[Stage2 700/25000] total=0.2673 ema=0.1152 recon=0.0149 distill=0.2524 recon_enabled=1 recon_by_cam[cam0=0.0140 cam1=0.0149 cam2=0.0158] distill_by_cam[cam0=0.0057 cam1=0.3646 cam2=0.3870]
[Stage2 800/25000] total=0.1108 ema=0.1103 recon=0.0114 distill=0.0994 recon_enabled=1 recon_by_cam[cam0=0.0113 cam1=0.0113 cam2=0.0116] distill_by_cam[cam0=0.0045 cam1=0.1381 cam2=0.1555]
[Stage2 900/25000] total=0.0779 ema=0.1059 recon=0.0109 distill=0.0670 recon_enabled=1 recon_by_cam[cam0=0.0105 cam1=0.0114 cam2=0.0109] distill_by_cam[cam0=0.0066 cam1=0.1021 cam2=0.0924]
[Stage2 1000/25000] total=0.0935 ema=0.0970 recon=0.0112 distill=0.0823 recon_enabled=1 recon_by_cam[cam0=0.0104 cam1=0.0115 cam2=0.0116] distill_by_cam[cam0=0.0048 cam1=0.1032 cam2=0.1390]
[Stage2 1100/25000] total=0.1374 ema=0.0979 recon=0.0118 distill=0.1257 recon_enabled=1 recon_by_cam[cam0=0.0111 cam1=0.0118 cam2=0.0124] distill_by_cam[cam0=0.0065 cam1=0.1170 cam2=0.2534]
[Stage2 1200/25000] total=0.0653 ema=0.0941 recon=0.0112 distill=0.0541 recon_enabled=1 recon_by_cam[cam0=0.0096 cam1=0.0115 cam2=0.0127] distill_by_cam[cam0=0.0052 cam1=0.0653 cam2=0.0917]
[Stage2 1300/25000] total=0.0702 ema=0.0892 recon=0.0110 distill=0.0591 recon_enabled=1 recon_by_cam[cam0=0.0098 cam1=0.0122 cam2=0.0111] distill_by_cam[cam0=0.0028 cam1=0.0680 cam2=0.1067]
[Stage2 1400/25000] total=0.0709 ema=0.0831 recon=0.0103 distill=0.0606 recon_enabled=1 recon_by_cam[cam0=0.0095 cam1=0.0098 cam2=0.0116] distill_by_cam[cam0=0.0060 cam1=0.0776 cam2=0.0983]
[Stage2 1500/25000] total=0.0659 ema=0.0778 recon=0.0107 distill=0.0552 recon_enabled=1 recon_by_cam[cam0=0.0102 cam1=0.0109 cam2=0.0110] distill_by_cam[cam0=0.0044 cam1=0.0544 cam2=0.1068]
[Stage2 1600/25000] total=0.0594 ema=0.0689 recon=0.0106 distill=0.0489 recon_enabled=1 recon_by_cam[cam0=0.0102 cam1=0.0112 cam2=0.0104] distill_by_cam[cam0=0.0050 cam1=0.0675 cam2=0.0741]
[Stage2 1700/25000] total=0.0466 ema=0.0686 recon=0.0088 distill=0.0378 recon_enabled=1 recon_by_cam[cam0=0.0092 cam1=0.0085 cam2=0.0086] distill_by_cam[cam0=0.0056 cam1=0.0568 cam2=0.0510]
[Stage2 1800/25000] total=0.0651 ema=0.0652 recon=0.0106 distill=0.0545 recon_enabled=1 recon_by_cam[cam0=0.0105 cam1=0.0104 cam2=0.0110] distill_by_cam[cam0=0.0055 cam1=0.0337 cam2=0.1244]
[Stage2 1900/25000] total=0.1412 ema=0.0602 recon=0.0113 distill=0.1299 recon_enabled=1 recon_by_cam[cam0=0.0098 cam1=0.0116 cam2=0.0124] distill_by_cam[cam0=0.0047 cam1=0.0985 cam2=0.2866]
[Stage2 2000/25000] total=0.0599 ema=0.0591 recon=0.0102 distill=0.0497 recon_enabled=1 recon_by_cam[cam0=0.0096 cam1=0.0098 cam2=0.0111] distill_by_cam[cam0=0.0056 cam1=0.0585 cam2=0.0850]
[Stage2 2100/25000] total=0.0550 ema=0.0594 recon=0.0103 distill=0.0447 recon_enabled=1 recon_by_cam[cam0=0.0098 cam1=0.0096 cam2=0.0115] distill_by_cam[cam0=0.0047 cam1=0.0526 cam2=0.0768]
[Stage2 2200/25000] total=0.0381 ema=0.0593 recon=0.0084 distill=0.0298 recon_enabled=1 recon_by_cam[cam0=0.0090 cam1=0.0077 cam2=0.0085] distill_by_cam[cam0=0.0035 cam1=0.0393 cam2=0.0465]
[Stage2 2300/25000] total=0.0454 ema=0.0567 recon=0.0092 distill=0.0361 recon_enabled=1 recon_by_cam[cam0=0.0090 cam1=0.0093 cam2=0.0093] distill_by_cam[cam0=0.0041 cam1=0.0347 cam2=0.0696]
[Stage2 2400/25000] total=0.0679 ema=0.0545 recon=0.0096 distill=0.0583 recon_enabled=1 recon_by_cam[cam0=0.0091 cam1=0.0092 cam2=0.0107] distill_by_cam[cam0=0.0056 cam1=0.0592 cam2=0.1100]
[Stage2 2500/25000] total=0.0433 ema=0.0527 recon=0.0102 distill=0.0331 recon_enabled=1 recon_by_cam[cam0=0.0097 cam1=0.0104 cam2=0.0104] distill_by_cam[cam0=0.0040 cam1=0.0430 cam2=0.0523]
[Stage2 2600/25000] total=0.0412 ema=0.0521 recon=0.0090 distill=0.0322 recon_enabled=1 recon_by_cam[cam0=0.0085 cam1=0.0089 cam2=0.0095] distill_by_cam[cam0=0.0042 cam1=0.0389 cam2=0.0536]
[Stage2 2700/25000] total=0.0878 ema=0.0483 recon=0.0119 distill=0.0760 recon_enabled=1 recon_by_cam[cam0=0.0103 cam1=0.0120 cam2=0.0132] distill_by_cam[cam0=0.0040 cam1=0.0489 cam2=0.1751]
[Stage2 2800/25000] total=0.0382 ema=0.0481 recon=0.0092 distill=0.0290 recon_enabled=1 recon_by_cam[cam0=0.0085 cam1=0.0093 cam2=0.0098] distill_by_cam[cam0=0.0034 cam1=0.0266 cam2=0.0571]
[Stage2 2900/25000] total=0.0491 ema=0.0479 recon=0.0100 distill=0.0391 recon_enabled=1 recon_by_cam[cam0=0.0091 cam1=0.0101 cam2=0.0110] distill_by_cam[cam0=0.0042 cam1=0.0377 cam2=0.0753]
[Stage2 3000/25000] total=0.0508 ema=0.0439 recon=0.0095 distill=0.0414 recon_enabled=1 recon_by_cam[cam0=0.0081 cam1=0.0102 cam2=0.0102] distill_by_cam[cam0=0.0043 cam1=0.0533 cam2=0.0664]
[Stage2 3100/25000] total=0.0459 ema=0.0441 recon=0.0091 distill=0.0368 recon_enabled=1 recon_by_cam[cam0=0.0090 cam1=0.0086 cam2=0.0098] distill_by_cam[cam0=0.0050 cam1=0.0379 cam2=0.0674]
[Stage2 3200/25000] total=0.0378 ema=0.0435 recon=0.0081 distill=0.0297 recon_enabled=1 recon_by_cam[cam0=0.0073 cam1=0.0085 cam2=0.0086] distill_by_cam[cam0=0.0036 cam1=0.0406 cam2=0.0449]
[Stage2 3300/25000] total=0.0318 ema=0.0430 recon=0.0075 distill=0.0243 recon_enabled=1 recon_by_cam[cam0=0.0072 cam1=0.0077 cam2=0.0077] distill_by_cam[cam0=0.0053 cam1=0.0388 cam2=0.0286]
[Stage2 3400/25000] total=0.0346 ema=0.0434 recon=0.0078 distill=0.0268 recon_enabled=1 recon_by_cam[cam0=0.0075 cam1=0.0076 cam2=0.0083] distill_by_cam[cam0=0.0057 cam1=0.0383 cam2=0.0364]
[Stage2 3500/25000] total=0.0418 ema=0.0405 recon=0.0080 distill=0.0338 recon_enabled=1 recon_by_cam[cam0=0.0073 cam1=0.0084 cam2=0.0083] distill_by_cam[cam0=0.0043 cam1=0.0359 cam2=0.0611]
[Stage2 3600/25000] total=0.0451 ema=0.0409 recon=0.0092 distill=0.0359 recon_enabled=1 recon_by_cam[cam0=0.0081 cam1=0.0096 cam2=0.0100] distill_by_cam[cam0=0.0050 cam1=0.0388 cam2=0.0640]
[Stage2 3700/25000] total=0.0264 ema=0.0402 recon=0.0070 distill=0.0194 recon_enabled=1 recon_by_cam[cam0=0.0071 cam1=0.0073 cam2=0.0067] distill_by_cam[cam0=0.0048 cam1=0.0273 cam2=0.0260]
[Stage2 3800/25000] total=0.0381 ema=0.0395 recon=0.0094 distill=0.0287 recon_enabled=1 recon_by_cam[cam0=0.0072 cam1=0.0108 cam2=0.0103] distill_by_cam[cam0=0.0063 cam1=0.0349 cam2=0.0448]
[Stage2 3900/25000] total=0.0390 ema=0.0381 recon=0.0101 distill=0.0289 recon_enabled=1 recon_by_cam[cam0=0.0091 cam1=0.0107 cam2=0.0107] distill_by_cam[cam0=0.0048 cam1=0.0432 cam2=0.0387]
[Stage2 4000/25000] total=0.0298 ema=0.0364 recon=0.0074 distill=0.0224 recon_enabled=1 recon_by_cam[cam0=0.0068 cam1=0.0078 cam2=0.0076] distill_by_cam[cam0=0.0030 cam1=0.0293 cam2=0.0349]
[Stage2 4100/25000] total=0.0405 ema=0.0366 recon=0.0102 distill=0.0303 recon_enabled=1 recon_by_cam[cam0=0.0090 cam1=0.0104 cam2=0.0112] distill_by_cam[cam0=0.0064 cam1=0.0301 cam2=0.0543]
[Stage2 4200/25000] total=0.0305 ema=0.0364 recon=0.0079 distill=0.0226 recon_enabled=1 recon_by_cam[cam0=0.0072 cam1=0.0085 cam2=0.0081] distill_by_cam[cam0=0.0037 cam1=0.0367 cam2=0.0274]
[Stage2 4300/25000] total=0.0376 ema=0.0347 recon=0.0097 distill=0.0280 recon_enabled=1 recon_by_cam[cam0=0.0077 cam1=0.0102 cam2=0.0111] distill_by_cam[cam0=0.0033 cam1=0.0408 cam2=0.0398]
[Stage2 4400/25000] total=0.0321 ema=0.0340 recon=0.0076 distill=0.0245 recon_enabled=1 recon_by_cam[cam0=0.0066 cam1=0.0081 cam2=0.0080] distill_by_cam[cam0=0.0030 cam1=0.0279 cam2=0.0426]
[Stage2 4500/25000] total=0.0292 ema=0.0332 recon=0.0064 distill=0.0228 recon_enabled=1 recon_by_cam[cam0=0.0056 cam1=0.0066 cam2=0.0070] distill_by_cam[cam0=0.0042 cam1=0.0274 cam2=0.0368]
[Stage2 4600/25000] total=0.0330 ema=0.0343 recon=0.0073 distill=0.0257 recon_enabled=1 recon_by_cam[cam0=0.0066 cam1=0.0077 cam2=0.0077] distill_by_cam[cam0=0.0036 cam1=0.0321 cam2=0.0413]
[Stage2 4700/25000] total=0.0309 ema=0.0333 recon=0.0078 distill=0.0231 recon_enabled=1 recon_by_cam[cam0=0.0064 cam1=0.0077 cam2=0.0093] distill_by_cam[cam0=0.0039 cam1=0.0314 cam2=0.0342]
[Stage2 4800/25000] total=0.0284 ema=0.0323 recon=0.0082 distill=0.0202 recon_enabled=1 recon_by_cam[cam0=0.0084 cam1=0.0078 cam2=0.0086] distill_by_cam[cam0=0.0027 cam1=0.0243 cam2=0.0336]
[Stage2 4900/25000] total=0.0271 ema=0.0323 recon=0.0088 distill=0.0183 recon_enabled=1 recon_by_cam[cam0=0.0066 cam1=0.0084 cam2=0.0113] distill_by_cam[cam0=0.0032 cam1=0.0248 cam2=0.0269]
[Stage2 5000/25000] total=0.0236 ema=0.0332 recon=0.0068 distill=0.0167 recon_enabled=1 recon_by_cam[cam0=0.0057 cam1=0.0073 cam2=0.0074] distill_by_cam[cam0=0.0028 cam1=0.0246 cam2=0.0229]
[Stage2 5100/25000] total=0.0310 ema=0.0325 recon=0.0076 distill=0.0234 recon_enabled=1 recon_by_cam[cam0=0.0061 cam1=0.0082 cam2=0.0086] distill_by_cam[cam0=0.0053 cam1=0.0297 cam2=0.0351]
[Stage2 5200/25000] total=0.0462 ema=0.0335 recon=0.0101 distill=0.0361 recon_enabled=1 recon_by_cam[cam0=0.0067 cam1=0.0107 cam2=0.0129] distill_by_cam[cam0=0.0060 cam1=0.0515 cam2=0.0507]
[Stage2 5300/25000] total=0.0256 ema=0.0322 recon=0.0069 distill=0.0187 recon_enabled=1 recon_by_cam[cam0=0.0053 cam1=0.0074 cam2=0.0080] distill_by_cam[cam0=0.0040 cam1=0.0207 cam2=0.0314]
[Stage2 5400/25000] total=0.0214 ema=0.0298 recon=0.0058 distill=0.0156 recon_enabled=1 recon_by_cam[cam0=0.0048 cam1=0.0062 cam2=0.0063] distill_by_cam[cam0=0.0026 cam1=0.0210 cam2=0.0233]
[Stage2 5500/25000] total=0.0238 ema=0.0315 recon=0.0065 distill=0.0173 recon_enabled=1 recon_by_cam[cam0=0.0059 cam1=0.0067 cam2=0.0069] distill_by_cam[cam0=0.0024 cam1=0.0213 cam2=0.0283]
[Stage2 5600/25000] total=0.0380 ema=0.0306 recon=0.0091 distill=0.0288 recon_enabled=1 recon_by_cam[cam0=0.0061 cam1=0.0097 cam2=0.0115] distill_by_cam[cam0=0.0035 cam1=0.0375 cam2=0.0455]
[Stage2 5700/25000] total=0.0259 ema=0.0302 recon=0.0084 distill=0.0175 recon_enabled=1 recon_by_cam[cam0=0.0058 cam1=0.0092 cam2=0.0102] distill_by_cam[cam0=0.0031 cam1=0.0198 cam2=0.0296]
[Stage2 5800/25000] total=0.0304 ema=0.0297 recon=0.0063 distill=0.0241 recon_enabled=1 recon_by_cam[cam0=0.0051 cam1=0.0062 cam2=0.0076] distill_by_cam[cam0=0.0039 cam1=0.0344 cam2=0.0339]
[Stage2 5900/25000] total=0.0268 ema=0.0292 recon=0.0085 distill=0.0183 recon_enabled=1 recon_by_cam[cam0=0.0051 cam1=0.0089 cam2=0.0115] distill_by_cam[cam0=0.0033 cam1=0.0243 cam2=0.0273]
[Stage2 6000/25000] total=0.0201 ema=0.0289 recon=0.0049 distill=0.0152 recon_enabled=1 recon_by_cam[cam0=0.0041 cam1=0.0053 cam2=0.0052] distill_by_cam[cam0=0.0034 cam1=0.0177 cam2=0.0246]
[Stage2 6100/25000] total=0.0207 ema=0.0294 recon=0.0058 distill=0.0149 recon_enabled=1 recon_by_cam[cam0=0.0045 cam1=0.0066 cam2=0.0062] distill_by_cam[cam0=0.0032 cam1=0.0214 cam2=0.0202]
[Stage2 6200/25000] total=0.0293 ema=0.0281 recon=0.0062 distill=0.0230 recon_enabled=1 recon_by_cam[cam0=0.0048 cam1=0.0065 cam2=0.0073] distill_by_cam[cam0=0.0034 cam1=0.0321 cam2=0.0336]
[Stage2 6300/25000] total=0.0271 ema=0.0289 recon=0.0059 distill=0.0212 recon_enabled=1 recon_by_cam[cam0=0.0052 cam1=0.0061 cam2=0.0065] distill_by_cam[cam0=0.0040 cam1=0.0243 cam2=0.0353]
[Stage2 6400/25000] total=0.0327 ema=0.0293 recon=0.0076 distill=0.0251 recon_enabled=1 recon_by_cam[cam0=0.0054 cam1=0.0075 cam2=0.0099] distill_by_cam[cam0=0.0042 cam1=0.0329 cam2=0.0383]
[Stage2 6500/25000] total=0.0442 ema=0.0302 recon=0.0071 distill=0.0371 recon_enabled=1 recon_by_cam[cam0=0.0056 cam1=0.0079 cam2=0.0077] distill_by_cam[cam0=0.0070 cam1=0.0561 cam2=0.0482]
[Stage2 6600/25000] total=0.0276 ema=0.0299 recon=0.0080 distill=0.0196 recon_enabled=1 recon_by_cam[cam0=0.0059 cam1=0.0090 cam2=0.0091] distill_by_cam[cam0=0.0031 cam1=0.0274 cam2=0.0283]
[Stage2 6700/25000] total=0.0233 ema=0.0296 recon=0.0060 distill=0.0172 recon_enabled=1 recon_by_cam[cam0=0.0049 cam1=0.0072 cam2=0.0059] distill_by_cam[cam0=0.0028 cam1=0.0269 cam2=0.0219]
[Stage2 6800/25000] total=0.0251 ema=0.0292 recon=0.0058 distill=0.0193 recon_enabled=1 recon_by_cam[cam0=0.0048 cam1=0.0063 cam2=0.0062] distill_by_cam[cam0=0.0032 cam1=0.0334 cam2=0.0214]
[Stage2 6900/25000] total=0.0177 ema=0.0284 recon=0.0052 distill=0.0125 recon_enabled=1 recon_by_cam[cam0=0.0041 cam1=0.0058 cam2=0.0058] distill_by_cam[cam0=0.0025 cam1=0.0138 cam2=0.0210]
[Stage2 7000/25000] total=0.0315 ema=0.0294 recon=0.0075 distill=0.0240 recon_enabled=1 recon_by_cam[cam0=0.0053 cam1=0.0082 cam2=0.0090] distill_by_cam[cam0=0.0037 cam1=0.0456 cam2=0.0228]
[Stage2 7100/25000] total=0.0296 ema=0.0288 recon=0.0082 distill=0.0214 recon_enabled=1 recon_by_cam[cam0=0.0050 cam1=0.0093 cam2=0.0101] distill_by_cam[cam0=0.0034 cam1=0.0307 cam2=0.0303]
[Stage2 7200/25000] total=0.0213 ema=0.0281 recon=0.0045 distill=0.0168 recon_enabled=1 recon_by_cam[cam0=0.0037 cam1=0.0050 cam2=0.0049] distill_by_cam[cam0=0.0016 cam1=0.0237 cam2=0.0250]
[Stage2 7300/25000] total=0.0196 ema=0.0274 recon=0.0060 distill=0.0136 recon_enabled=1 recon_by_cam[cam0=0.0047 cam1=0.0067 cam2=0.0065] distill_by_cam[cam0=0.0028 cam1=0.0192 cam2=0.0189]
[Stage2 7400/25000] total=0.0253 ema=0.0268 recon=0.0084 distill=0.0170 recon_enabled=1 recon_by_cam[cam0=0.0051 cam1=0.0095 cam2=0.0106] distill_by_cam[cam0=0.0031 cam1=0.0206 cam2=0.0271]
[Stage2 7500/25000] total=0.0234 ema=0.0269 recon=0.0056 distill=0.0178 recon_enabled=1 recon_by_cam[cam0=0.0048 cam1=0.0056 cam2=0.0063] distill_by_cam[cam0=0.0028 cam1=0.0263 cam2=0.0243]
[Stage2 7600/25000] total=0.0291 ema=0.0259 recon=0.0058 distill=0.0232 recon_enabled=1 recon_by_cam[cam0=0.0046 cam1=0.0064 cam2=0.0065] distill_by_cam[cam0=0.0031 cam1=0.0286 cam2=0.0380]
[Stage2 7700/25000] total=0.0257 ema=0.0268 recon=0.0070 distill=0.0187 recon_enabled=1 recon_by_cam[cam0=0.0044 cam1=0.0077 cam2=0.0088] distill_by_cam[cam0=0.0036 cam1=0.0262 cam2=0.0264]
[Stage2 7800/25000] total=0.0363 ema=0.0265 recon=0.0066 distill=0.0297 recon_enabled=1 recon_by_cam[cam0=0.0050 cam1=0.0073 cam2=0.0076] distill_by_cam[cam0=0.0057 cam1=0.0413 cam2=0.0421]
[Stage2 7900/25000] total=0.0229 ema=0.0258 recon=0.0047 distill=0.0182 recon_enabled=1 recon_by_cam[cam0=0.0040 cam1=0.0051 cam2=0.0050] distill_by_cam[cam0=0.0024 cam1=0.0278 cam2=0.0245]
[Stage2 8000/25000] total=0.0223 ema=0.0257 recon=0.0046 distill=0.0176 recon_enabled=1 recon_by_cam[cam0=0.0039 cam1=0.0051 cam2=0.0049] distill_by_cam[cam0=0.0030 cam1=0.0276 cam2=0.0223]
[Stage2 8100/25000] total=0.0227 ema=0.0263 recon=0.0048 distill=0.0179 recon_enabled=1 recon_by_cam[cam0=0.0041 cam1=0.0045 cam2=0.0058] distill_by_cam[cam0=0.0026 cam1=0.0273 cam2=0.0238]
[Stage2 8200/25000] total=0.0214 ema=0.0255 recon=0.0068 distill=0.0145 recon_enabled=1 recon_by_cam[cam0=0.0038 cam1=0.0078 cam2=0.0089] distill_by_cam[cam0=0.0024 cam1=0.0215 cam2=0.0197]
[Stage2 8300/25000] total=0.0222 ema=0.0252 recon=0.0060 distill=0.0162 recon_enabled=1 recon_by_cam[cam0=0.0041 cam1=0.0072 cam2=0.0068] distill_by_cam[cam0=0.0025 cam1=0.0224 cam2=0.0236]
[Stage2 8400/25000] total=0.0261 ema=0.0264 recon=0.0074 distill=0.0187 recon_enabled=1 recon_by_cam[cam0=0.0052 cam1=0.0085 cam2=0.0086] distill_by_cam[cam0=0.0032 cam1=0.0229 cam2=0.0300]
[Stage2 8500/25000] total=0.0376 ema=0.0258 recon=0.0073 distill=0.0303 recon_enabled=1 recon_by_cam[cam0=0.0050 cam1=0.0083 cam2=0.0086] distill_by_cam[cam0=0.0034 cam1=0.0455 cam2=0.0419]
[Stage2 8600/25000] total=0.0279 ema=0.0257 recon=0.0050 distill=0.0229 recon_enabled=1 recon_by_cam[cam0=0.0041 cam1=0.0051 cam2=0.0058] distill_by_cam[cam0=0.0024 cam1=0.0350 cam2=0.0312]
