seed,step,first_reward,third1_reward,third2_reward,first+third1+third2_reward,first_success,third1_success,third2_success,first+third1+third2_success
1,0,3.723819850385189,3.403584854025394,4.490457143448293,3.971845478657633,0.0,0.0,0.0,0.0
1,25000,14.964509441703559,12.949790929071606,16.223901630370165,14.164291337533019,0.0,0.0,0.0,0.0
1,50000,19.966886488947786,14.534295203868533,17.215318760280205,18.240880897361784,0.0,0.0,0.0,0.0
1,75000,17.261460975930095,16.177122072678067,14.671127363710289,16.98075644931523,0.0,0.0,0.0,0.0
1,100000,21.28669146665927,18.073485838249326,18.171984893269837,20.522409892361612,0.0,0.0,0.0,0.0
1,125000,21.63509075473994,20.112059652246536,18.831101389974357,18.605020237900316,0.0,0.0,0.0,0.0
1,150000,21.028951813839377,21.277491224743425,19.092273643240333,20.361165741831066,0.0,0.0,0.0,0.0
1,175000,20.87832780107856,21.945601604878902,19.047322708340072,20.262793317995964,5.0,0.0,0.0,0.0
1,200000,21.08119922298938,19.478435309417545,20.24024328701198,20.090113876387477,0.0,0.0,5.0,0.0
1,225000,22.869388341903687,20.014191187359394,19.116070673288778,23.21905018389225,0.0,0.0,0.0,0.0
1,250000,23.097437131032347,21.130168994702398,19.789841474220157,22.1495331261307,0.0,0.0,0.0,0.0
1,275000,22.98039130475372,20.109985017776488,21.581197040714322,23.101677343435586,0.0,5.0,0.0,5.0
1,300000,23.7174966417253,18.670628013834357,22.257954225875437,22.745681997947393,0.0,5.0,0.0,0.0
1,325000,24.338686838559806,22.6810350259766,21.00795688908547,24.233157771266995,0.0,0.0,5.0,0.0
1,350000,22.39918226134032,20.96968172173947,22.329234970360993,23.367936325259507,0.0,0.0,0.0,0.0
1,375000,23.928578983061016,21.677720105834304,22.018891121726483,22.89573454260826,0.0,0.0,0.0,0.0
1,400000,23.625769776292145,18.536971340967966,20.91150340810418,24.87132871169597,0.0,0.0,0.0,0.0
1,425000,23.190111079998314,19.05203657373786,19.326367018930615,22.080263482034205,0.0,0.0,5.0,0.0
1,450000,23.274284197669477,21.81827941481024,22.49828081857413,23.824390719644725,0.0,0.0,0.0,0.0
1,475000,23.80612356811762,24.53123890515417,21.222477806918324,23.82555803079158,0.0,0.0,0.0,0.0
1,500000,24.969858373142777,21.639508321136237,20.35218009669334,23.73017404563725,0.0,0.0,0.0,0.0
2,0,1.4545530079863966,1.6467172968405066,1.2912417349405587,1.3889912979357177,0.0,0.0,0.0,0.0
2,25000,8.30156006979605,8.224852617178112,7.290819783835891,7.994776186905801,0.0,0.0,0.0,0.0
2,50000,20.74059111420065,16.19851834094152,15.175872452324256,17.24544286672026,0.0,0.0,0.0,0.0
2,75000,20.49064490944147,14.039240673929452,16.59735555946827,21.180955953896046,0.0,0.0,0.0,0.0
2,100000,20.94189588930458,19.781855542585255,11.844084000959992,18.376394236844863,0.0,0.0,0.0,0.0
2,125000,21.404747738689185,19.135084266913328,18.972162096202375,21.568330959975718,0.0,0.0,0.0,0.0
2,150000,20.48287763595581,15.666819637268782,19.099551611021163,20.741654198616743,0.0,0.0,0.0,0.0
2,175000,22.753635858371855,23.088761211931704,19.776178689637984,21.406164254806935,0.0,5.0,0.0,5.0
2,200000,23.746432686969637,22.094706888124346,18.826359544554727,22.141328147798777,0.0,0.0,0.0,0.0
2,225000,21.04522574237999,20.988954805396496,18.21234793602489,21.065545683167876,0.0,0.0,0.0,0.0
2,250000,23.04675469007343,19.332958611100914,20.24061258472502,22.293374322727324,0.0,0.0,0.0,0.0
2,275000,22.829397760890423,19.778646525740623,17.663442093133927,22.73892326802015,5.0,0.0,0.0,0.0
2,300000,23.363120305165648,21.674407497234643,19.260055162757634,24.20718891173601,0.0,0.0,0.0,0.0
2,325000,24.394451949372886,22.954177075624465,19.358742006123066,22.452131321746855,0.0,0.0,0.0,0.0
2,350000,24.65738218650222,21.97756389643764,23.920572353713215,22.129761639784554,0.0,0.0,0.0,0.0
2,375000,25.848653836920857,21.54060949217528,21.333905160799624,24.839174676686525,0.0,0.0,0.0,0.0
2,400000,23.851581823267043,19.778776634298264,21.585226246342064,23.49071497246623,0.0,0.0,0.0,5.0
2,425000,23.741888775862755,23.522178355790675,20.31997735891491,24.075905111804605,0.0,0.0,0.0,0.0
2,450000,25.59984023757279,23.009357288095636,23.431912112236024,24.067225239612164,0.0,5.0,0.0,0.0
2,475000,25.012666192278267,22.55104118553936,19.699411842483094,23.48339141085744,5.0,0.0,0.0,0.0
2,500000,24.174750598520042,23.35439815875143,23.90045961998403,25.39940711129457,0.0,0.0,5.0,5.0
3,0,5.65422977451235,5.340762465633452,5.273386131413281,5.642297844402492,0.0,0.0,0.0,0.0
3,25000,14.848120008874343,12.659219605184626,10.317625947510715,13.13752859373344,0.0,0.0,0.0,0.0
