seed,step,first_reward,third1_reward,third2_reward,first+third1+third2_reward,first_success,third1_success,third2_success,first+third1+third2_success
1,0,85.20601297450663,84.71980798787197,83.99839054282812,83.71418941215168,0.0,0.0,0.0,0.0
1,25000,414.6964989585246,631.1664856533695,232.48575821696673,458.52724760059937,0.0,0.0,0.0,0.0
1,50000,717.5338901612506,931.6462618382086,896.7167475877974,885.4580041716135,0.0,0.0,0.0,0.0
1,75000,957.4150502089788,941.465735144618,927.6408314562356,907.659746937385,0.0,0.0,0.0,0.0
1,100000,1059.927476877121,1104.2630072112427,866.5768548164966,1000.2735300737464,0.0,0.0,0.0,0.0
1,125000,1058.185029244093,1083.1161973803457,1032.7240042253407,1021.3775830586286,0.0,0.0,0.0,0.0
1,150000,1120.560341779617,1113.3847915610027,1061.0640185768177,1081.9833327196043,0.0,0.0,0.0,0.0
1,175000,1118.0555079694905,1097.3034840083678,1140.0671369284623,1105.421852863196,0.0,0.0,0.0,0.0
1,200000,1117.2993600495854,1083.1828157871723,1100.4566208514516,1088.364047567387,0.0,0.0,0.0,0.0
1,225000,1103.9687100511044,1134.0393650673386,1115.4268617181383,1078.1279366466408,0.0,0.0,0.0,0.0
1,250000,1140.9423768674383,1077.043811433168,1139.0056602441884,1076.5145182997248,0.0,0.0,0.0,0.0
1,275000,1106.2137457767747,1113.0176747412715,1098.025754470442,1125.482990348623,0.0,0.0,0.0,0.0
1,300000,1094.436219308776,1117.5980038988394,1055.7661811034554,1107.751223862242,0.0,0.0,0.0,0.0
1,325000,1108.8612057149667,1133.8251756614231,1126.2594059776054,1091.3106329647408,0.0,0.0,0.0,0.0
1,350000,1121.9315113363396,1114.1146841778939,1060.7931249231447,1037.9553688928004,0.0,0.0,0.0,0.0
1,375000,1115.4164341657115,1049.2054179603742,1118.8311104752952,1107.4712216520738,0.0,0.0,0.0,0.0
1,400000,1130.630183007996,1139.9730807303465,1059.455878109117,1146.9564318439875,0.0,0.0,0.0,0.0
1,425000,1104.5172125419535,1118.0353875117287,1114.0465882168141,1100.3978442894909,0.0,0.0,0.0,0.0
1,450000,1132.3357273688375,1126.1358610336667,1113.4984257232995,1088.8765603836266,0.0,0.0,0.0,0.0
1,475000,1062.7233253131462,1074.5181294723272,1074.9082111963064,1075.827177931786,10.0,0.0,0.0,0.0
1,500000,1069.7728462814969,1096.4911970169871,1064.9228269709868,1063.145007733096,0.0,0.0,0.0,0.0
2,0,84.42872734420078,83.94346421300845,85.23803471058824,83.1956770436112,0.0,0.0,0.0,0.0
2,25000,327.2643073559815,326.2657791653492,296.6973935922161,353.72310618048357,0.0,0.0,0.0,0.0
2,50000,788.4807362092467,746.70451828608,736.6932426674437,869.9646903493983,0.0,0.0,0.0,0.0
2,75000,942.1916940871346,1021.6193227041333,905.6986933996156,919.0691432871647,0.0,0.0,0.0,0.0
2,100000,937.523622738185,895.9972550243021,943.1880306660283,700.71213764439,0.0,0.0,0.0,0.0
2,125000,926.9360544008177,978.2768111936763,991.1791070180565,921.2435604183514,0.0,0.0,0.0,0.0
2,150000,938.3224414985541,941.3676194920114,1010.6164826870905,1034.0821645135534,0.0,0.0,0.0,0.0
2,175000,959.0593239715545,955.7120017875898,997.023132342097,941.3431115563526,0.0,0.0,0.0,0.0
2,200000,1062.0052664859145,935.5475948018797,1011.7704178334985,1019.3417042848627,0.0,0.0,0.0,0.0
2,225000,1059.9654902384682,1006.9868475642567,990.7480291963582,1053.0068770221021,0.0,0.0,0.0,0.0
2,250000,1066.4400767407133,996.4052307490026,1031.7384180023614,1014.2968312581473,0.0,5.0,0.0,0.0
2,275000,1015.6126728273628,1093.0335401755506,1082.8997419986713,1031.9391180395214,0.0,0.0,0.0,0.0
2,300000,1045.451822548101,1028.059894339856,1047.035210258133,994.3022006938118,0.0,0.0,0.0,0.0
2,325000,1073.8776033977333,1047.7496838030113,1024.3872576833899,1073.7554944233787,0.0,0.0,0.0,0.0
2,350000,1035.9823302363043,1050.5714886793328,1065.9962419033118,1072.529739302589,0.0,0.0,0.0,0.0
2,375000,1102.2869385718036,1070.3668910977788,1092.6506832983423,1062.106925223619,0.0,0.0,0.0,0.0
2,400000,1078.8524269104971,960.2863265759922,973.3018165869701,983.6892360352825,0.0,0.0,0.0,0.0
2,425000,1014.187737205309,969.0826806241473,934.7691318823615,1040.0137830616704,0.0,0.0,0.0,0.0
2,450000,990.0302093520189,1007.0759563116653,1041.7102058752969,990.087600514263,0.0,0.0,0.0,0.0
2,475000,1069.0178739951293,1123.212644040325,1020.7550293954104,1044.1648207780377,0.0,0.0,0.0,0.0
2,500000,1109.2712751612169,1032.9860353391018,1050.6422359032013,994.166995887018,0.0,0.0,0.0,0.0
3,0,73.73746961431014,137.33326447703573,126.4783974427806,116.68185011164212,0.0,0.0,0.0,0.0
3,25000,570.207396724778,545.0540247284601,553.7164451696765,583.9237611161159,0.0,0.0,0.0,0.0
3,50000,820.4307780385403,875.0144302244398,835.3201905979561,838.1746610747808,0.0,0.0,0.0,0.0
3,75000,844.7923004201132,886.9925929926387,876.8928042094287,888.9804641404729,0.0,0.0,0.0,0.0
3,100000,884.1376984097036,872.4601922187169,869.485193954891,813.0587937235463,0.0,0.0,0.0,0.0
3,125000,687.0189356822267,632.3649858799265,581.3254949804613,519.7133586560993,10.0,5.0,10.0,0.0
3,150000,918.4741279933414,910.7946163438124,920.7108041571437,883.3557106554159,0.0,0.0,0.0,0.0
3,175000,858.5072836194416,854.6084750492503,878.06410014825,864.208729622057,0.0,0.0,0.0,0.0
3,200000,928.0671827952198,827.5748606655327,887.5841697058453,811.3552159443125,0.0,0.0,5.0,5.0
3,225000,899.3304903992741,863.5127527360992,861.6625727699762,899.0447532778302,0.0,0.0,0.0,0.0
3,250000,1051.1927792991821,962.150395267523,1077.5309255881027,1054.7474724013707,0.0,0.0,0.0,0.0
3,275000,1055.683505533034,965.7658391141779,1078.7855968551407,1048.6547329709176,0.0,0.0,0.0,0.0
3,300000,993.8517544250928,949.6169168495735,895.018094955983,924.8868863374983,0.0,0.0,0.0,0.0
3,325000,906.4085736704301,973.2371219906338,908.779347602499,937.7872289258521,0.0,0.0,0.0,0.0
3,350000,975.0292789917233,975.5978423626881,1010.80749831839,1012.7518477311869,0.0,0.0,0.0,0.0
3,375000,908.4117729167729,868.685974177765,860.4066339324357,873.5094698806904,0.0,0.0,0.0,0.0
