seed,step,first_reward,third1_reward,third2_reward,first+third1+third2_reward,first_success,third1_success,third2_success,first+third1+third2_success
1,0,57.3605583625716,38.652300449847644,112.3677797600621,71.1272643885632,0.0,0.0,0.0,0.0
1,25000,299.4261079640604,12.569514500918705,13.001860934756952,262.0431624705273,0.0,0.0,0.0,0.0
1,50000,697.4400088215294,291.32711111508945,158.45048511064033,684.1735070366216,0.0,0.0,0.0,0.0
1,75000,735.3572565037011,103.93867896124274,357.0060234084339,772.6533851635686,10.0,0.0,0.0,10.0
1,100000,675.0051377429435,386.55399437826657,176.61129907353316,868.5586793831608,10.0,0.0,0.0,0.0
1,125000,821.1679112915881,68.93555879978048,59.873339447006586,1343.1312251100317,15.0,0.0,0.0,10.0
1,150000,1339.6281648732722,373.80063764114965,491.09203854977824,1287.4738843382336,30.0,0.0,10.0,0.0
1,175000,1151.5142904825043,221.25473504917244,20.15701349387091,990.5383325115538,5.0,0.0,0.0,0.0
1,200000,720.1096234727723,120.48788748478327,177.99706207734314,1102.8705592952087,10.0,0.0,5.0,25.0
1,225000,566.2938471402136,27.452438942566733,33.905277816151084,1103.4466956861152,10.0,0.0,0.0,20.0
1,250000,654.6833118745732,119.5365663029128,47.54339311150834,1062.5252746407991,5.0,0.0,0.0,0.0
1,275000,957.821715932649,219.07153151906385,86.90847933726619,976.8019898394283,30.0,0.0,0.0,15.0
1,300000,1348.1687114607544,313.20846105326115,111.10359460063664,1460.4441483960254,0.0,0.0,0.0,25.0
1,325000,1281.2510516889888,305.8966653154799,359.39447250963553,1526.5346645139157,30.0,5.0,0.0,25.0
1,350000,1419.992919218773,459.76859019139226,252.27994342856763,1339.9826286990196,15.0,0.0,5.0,0.0
1,375000,1258.1217335259892,184.00231415925919,103.72780499784676,1262.8164327319712,30.0,0.0,0.0,25.0
1,400000,890.2281824422768,494.4578737540331,167.39088527370168,1049.7940920317546,0.0,0.0,0.0,15.0
1,425000,805.5870600326791,144.02231713178747,266.9709987411717,804.5211052303481,5.0,0.0,0.0,10.0
