seed,step,first_reward,third1_reward,third2_reward,first_success,third1_success,third2_success
1,0,0.0,0.0,0.0,0.0,0.0,0.0
1,25000,0.0,0.0,0.0,0.0,0.0,0.0
1,50000,352.7811771553497,0.0,0.0,0.0,0.0,0.0
1,75000,618.1572107712291,0.004662454641650166,7.299942123655503,5.0,0.0,0.0
1,100000,1057.6038713157086,0.0,6.01913969325402,55.00000000000001,0.0,0.0
1,125000,1389.9338347726596,0.0,35.13760085240283,100.0,0.0,0.0
1,150000,1397.5211231501587,0.3772517366403453,33.7228176176951,95.0,0.0,0.0
1,175000,1437.2075384756733,27.1384376660018,67.39960634026865,100.0,0.0,0.0
1,200000,1423.593585555605,0.0502345484625884,90.40793235883346,95.0,0.0,0.0
1,225000,1402.7154467870619,57.6457586417509,182.11942088693837,90.0,0.0,0.0
1,250000,1500.2136276545084,102.87073856664124,226.75956921014145,100.0,0.0,0.0
1,275000,1431.9864608498217,207.16985314357686,374.9593786325708,95.0,0.0,0.0
1,300000,1502.6375616596483,161.82204937521527,308.4916219075811,100.0,0.0,0.0
1,325000,1493.2758551228583,182.24799738573205,503.25195549486364,100.0,0.0,0.0
1,350000,1443.381011639244,280.66324569251225,599.5773632954117,100.0,0.0,5.0
1,375000,1461.3411514108943,347.29966047170285,365.9450580337681,100.0,5.0,5.0
1,400000,1372.0935289363924,375.6864287602948,472.4368100323221,90.0,10.0,10.0
1,425000,1387.466277320245,368.02356609850875,681.156405561603,90.0,0.0,25.0
1,450000,1528.259483845286,452.3053542163945,831.2225715082013,100.0,15.0,30.0
1,475000,1490.4715460175807,533.1975142338405,733.722729411423,100.0,0.0,55.00000000000001
1,500000,1386.0758189790179,590.1359301558647,620.528355787816,100.0,0.0,30.0
2,0,0.0,0.0,0.0,0.0,0.0,0.0
2,25000,0.0,0.0,0.0,0.0,0.0,0.0
2,50000,0.0,0.0,0.0,0.0,0.0,0.0
2,75000,0.5452908851421903,0.0,0.0,0.0,0.0,0.0
2,100000,0.0,0.0,0.0,0.0,0.0,0.0
2,125000,0.0,0.0,0.0,0.0,0.0,0.0
2,150000,0.0,0.0,0.0,0.0,0.0,0.0
2,175000,0.0,0.0,6.9816054161878025,0.0,0.0,0.0
2,200000,0.0,0.0,0.6214997178792305,0.0,0.0,0.0
2,225000,0.0,0.0,0.0,0.0,0.0,0.0
2,250000,0.0,0.0,28.834449337466054,0.0,0.0,0.0
2,275000,0.0,1.4153094278378282,121.1641608854989,0.0,0.0,0.0
2,300000,0.0,21.955297489105075,165.69792103851705,0.0,0.0,0.0
2,325000,0.0,53.107527759425885,269.08221894851783,0.0,0.0,0.0
2,350000,0.0,140.8753139355511,480.9999885471325,0.0,0.0,5.0
2,375000,0.0,123.49194232617927,445.89537664181,0.0,0.0,0.0
2,400000,0.0,318.6765489560188,459.8199101295646,0.0,0.0,0.0
2,425000,0.0,542.7732416367555,539.9065591601459,0.0,0.0,0.0
2,450000,0.0,503.2708400048693,536.2647752786959,0.0,0.0,0.0
2,475000,0.0,506.4952841407003,566.7538448111716,0.0,0.0,0.0
2,500000,0.0,498.7948563110387,553.5416492864031,0.0,5.0,0.0
3,0,0.0,0.0,0.0,0.0,0.0,0.0
3,25000,0.0,0.0,0.0,0.0,0.0,0.0
3,50000,0.0,0.0,0.0,0.0,0.0,0.0
3,75000,0.0,0.0,0.0,0.0,0.0,0.0
3,100000,0.0,0.0,0.0,0.0,0.0,0.0
3,125000,0.0,0.0,0.0,0.0,0.0,0.0
3,150000,0.0,0.011658212584921546,0.0,0.0,0.0,0.0
3,175000,0.0,0.0,0.0,0.0,0.0,0.0
3,200000,8.150956628352192,0.0,0.0,0.0,0.0,0.0
3,225000,92.86054864081247,0.0,0.0,0.0,0.0,0.0
3,250000,199.71815517190223,0.045131799167383836,0.0,0.0,0.0,0.0
3,275000,225.24984894084864,6.417815129583438,0.0,0.0,0.0,0.0
3,300000,226.1958454736435,8.187477767451272,0.0,0.0,0.0,0.0
3,325000,219.6888811561984,47.86900212693185,0.03180894385455238,0.0,0.0,0.0
3,350000,225.73019175835321,35.76220421325648,0.03149480431797646,0.0,0.0,0.0
