seed,step,first_reward,third1_reward,third2_reward,first_success,third1_success,third2_success
1,0,2.139243673916771,2.1182412672572473,3.1177703059699207,0.0,0.0,0.0
1,25000,657.8286341426306,29.90921650644043,20.953636979415094,10.0,0.0,0.0
1,50000,1167.9919093933756,96.85106793933832,267.8117655137747,60.0,0.0,0.0
1,75000,1546.108347737852,95.2187032265677,554.1444507572439,100.0,0.0,15.0
1,100000,1576.1208132104491,510.98315435619816,744.4134941486935,100.0,10.0,35.0
1,125000,1615.0340801091504,697.8129297253355,794.9062845092014,100.0,25.0,35.0
1,150000,1615.0585530628853,875.9960879773511,920.8715599386348,100.0,15.0,55.00000000000001
1,175000,1526.3667907864879,821.464439672913,962.9297695717123,95.0,25.0,45.0
1,200000,1584.9020068453376,1033.126838711631,871.7667836427588,95.0,40.0,15.0
1,225000,1503.6170966266773,1049.5109793444467,1042.442598126846,90.0,45.0,40.0
1,250000,1577.6523466147385,1138.5229360858905,1058.786719178613,85.0,60.0,55.00000000000001
1,275000,1534.6869567241883,1128.4284663406602,900.5199729854006,95.0,80.0,55.00000000000001
1,300000,1589.8665257540229,1094.4586497045993,1288.5923196291635,95.0,55.00000000000001,75.0
1,325000,1589.8050077282346,1192.6945514839704,1280.112474779806,95.0,60.0,80.0
1,350000,1576.1803824629949,1091.5359066713045,1206.1965530045086,90.0,50.0,75.0
1,375000,1574.6356800598467,1371.8342063530952,1300.2730476605525,95.0,85.0,70.0
1,400000,1590.6571192510764,1241.892299394634,1257.8425841438461,95.0,85.0,65.0
1,425000,1556.1921676101276,1054.8516171160593,1058.2422628753568,90.0,60.0,60.0
1,450000,1596.8049268233606,1357.8795837713747,1076.305435729269,100.0,80.0,55.00000000000001
1,475000,1493.0451640745878,1356.0249341100534,1165.8998063345,75.0,90.0,65.0
1,500000,1600.3636449572134,1378.601940031224,1138.0202367936363,100.0,95.0,65.0
2,0,1.755827460625683,2.9893381256489104,2.0043220867071376,0.0,0.0,0.0
2,25000,888.4650162759648,6.579967050736163,21.942708598385178,25.0,0.0,0.0
2,50000,1128.4255390063659,37.390454556026164,28.2328436689145,65.0,0.0,0.0
2,75000,1330.8501976911277,224.22005027216042,247.22591637004749,95.0,0.0,0.0
2,100000,1387.496722400133,806.3910209606622,280.5298727681928,75.0,15.0,0.0
2,125000,1566.676479370003,715.9933339455526,478.32167706988594,100.0,40.0,10.0
2,150000,1423.3626713527985,552.6850881824828,564.5471962132098,85.0,20.0,0.0
2,175000,1603.7162377708619,1036.061345235938,880.6263787554532,100.0,45.0,30.0
2,200000,1551.83183043719,914.8832535316014,988.457933505679,90.0,35.0,50.0
2,225000,1594.3629693139048,947.8256027887583,1010.5988363370936,100.0,30.0,40.0
2,250000,1536.3329608566542,893.3306948202347,912.4441129314891,95.0,20.0,30.0
2,275000,1528.200388867536,1084.2788682836074,1011.7827340134615,95.0,60.0,45.0
2,300000,1625.183018777578,1097.8203475280677,922.7105037240914,100.0,45.0,50.0
2,325000,1511.442243173995,977.5680836793317,1064.6728759302976,100.0,40.0,50.0
2,350000,1450.2267142928163,1263.5558929954254,1099.524686786962,90.0,65.0,50.0
2,375000,1468.2588840172743,1308.317425310676,1088.2814615085013,90.0,60.0,50.0
2,400000,1614.823036530976,1224.1281343829683,937.3464819736249,100.0,70.0,30.0
2,425000,1572.546233075689,1070.7802194041162,1030.3386916750683,95.0,65.0,50.0
2,450000,1505.3479807392403,1184.0033532507912,1196.6454766265492,90.0,70.0,70.0
2,475000,1594.665286458216,1100.2095185384799,1273.4734243188318,95.0,50.0,75.0
2,500000,1553.5051843552142,1280.3988008887786,1151.573295246044,100.0,85.0,40.0
3,0,5.866082780338011,6.888122148402549,5.743423281249549,0.0,0.0,0.0
3,25000,768.5445631349676,11.235820904984108,4.440301590781024,25.0,0.0,0.0
3,50000,1292.5156130121188,140.6386663850884,3.559745314552699,80.0,0.0,0.0
3,75000,1194.63372398218,124.96846211558629,2.580721988794742,85.0,0.0,0.0
3,100000,1393.7320407086247,91.30157768472303,12.906087102802289,70.0,0.0,0.0
3,125000,1388.3593934258672,239.89035698898616,50.354560522243396,100.0,0.0,0.0
3,150000,1411.9164041990712,129.42122609163386,738.1615530564379,85.0,0.0,30.0
3,175000,1504.53383594158,181.20425463072078,549.3821520473815,100.0,0.0,10.0
3,200000,1526.014366534309,335.0832669074748,696.7182921280911,100.0,0.0,25.0
