seed,step,first_reward,third1_reward,third2_reward,first_success,third1_success,third2_success
1,0,7.4020672887563705,7.87351102270186,7.129507624544203,0.0,0.0,0.0
1,25000,8.851332119059322,21.708297252072953,25.23264144223449,10.0,35.0,50.0
1,50000,26.524036154348476,23.93602158388287,28.369732579635457,50.0,40.0,55.00000000000001
1,75000,40.02184776882641,34.18674622579128,31.63150601563975,85.0,70.0,60.0
1,100000,33.45670488676988,21.07348381066695,30.078558102995157,65.0,25.0,55.00000000000001
1,125000,34.19792417719145,36.67402275186032,30.369252942269668,70.0,75.0,55.00000000000001
1,150000,38.13421727763489,31.8122065060772,38.02234342801385,80.0,60.0,80.0
1,175000,33.6306373661384,32.762870099954306,35.05565902688541,65.0,65.0,65.0
1,200000,37.71264940814581,39.75727303454187,33.30374147617258,75.0,85.0,65.0
1,225000,39.901770560059234,38.49209886770696,33.21064094472676,85.0,80.0,65.0
1,250000,42.01229398450814,37.00285106897354,35.89153593936935,90.0,75.0,70.0
1,275000,33.85957886101678,33.14953044867143,37.9847836014349,70.0,65.0,80.0
1,300000,38.218273190408944,33.730573523417114,39.57354608348105,85.0,65.0,85.0
1,325000,42.327659480739385,36.81870648544282,33.528502887673675,90.0,75.0,65.0
1,350000,43.779426437895744,40.7822071518749,42.275275154411794,95.0,85.0,90.0
1,375000,40.10688084196299,37.53340489640832,29.0116155221127,85.0,75.0,50.0
1,400000,43.52443475760519,36.76713041961193,41.78990988328587,95.0,75.0,90.0
1,425000,45.61608191169798,39.156361237354574,36.694919247739016,100.0,80.0,75.0
1,450000,37.885313308285546,32.01509619540302,35.45366967599257,80.0,60.0,70.0
1,475000,44.23548209508881,37.30268947435543,36.64309726832435,95.0,75.0,75.0
1,500000,41.129460715528694,32.24427545759827,28.311976006161423,90.0,55.00000000000001,55.00000000000001
2,0,1.8041933282511309,1.5296453173970803,1.958845697029028,0.0,0.0,0.0
2,25000,19.973003552210866,22.93906791744812,29.414776057632842,35.0,35.0,60.0
2,50000,21.276578664821862,27.712811131868513,29.76734781500418,30.0,55.00000000000001,55.00000000000001
2,75000,31.542340754812177,26.91214504139498,36.924786276786406,60.0,50.0,75.0
2,100000,37.443361694552,24.333813851699233,26.281638586753978,80.0,40.0,50.0
2,125000,29.95865792976057,32.30143050127663,34.92761485213414,55.00000000000001,60.0,70.0
2,150000,33.57874671828718,28.374290439952166,23.40352759009062,60.0,50.0,40.0
2,175000,36.763611359300555,27.26913025826216,41.48648763941601,75.0,50.0,90.0
2,200000,34.345409922816906,34.68994693714194,34.43338865865953,70.0,70.0,70.0
2,225000,40.105110848729964,30.604427260905503,40.826352550834415,85.0,60.0,85.0
2,250000,30.750490501188324,30.006138385180385,38.77630307041109,55.00000000000001,55.00000000000001,80.0
2,275000,42.214419779594756,27.322261343011633,40.663142065145074,90.0,45.0,85.0
2,300000,40.35120196957723,31.503277254942805,37.31984843804237,85.0,60.0,75.0
2,325000,32.49422856987221,27.237215403653682,40.20740551613271,65.0,45.0,80.0
2,350000,39.85715290668886,40.3103316700086,35.25225707115605,85.0,85.0,75.0
2,375000,45.65853946022689,36.994863766431806,38.923336477205154,100.0,75.0,80.0
2,400000,41.76802909052931,33.987685533054176,43.74772558552213,85.0,65.0,95.0
2,425000,43.59447825570824,34.63716420130804,39.08886488797143,95.0,65.0,80.0
2,450000,37.114128161297415,40.71587075665593,36.63200184889083,75.0,85.0,80.0
2,475000,45.569154198095205,38.970670578442515,42.49205970400944,100.0,80.0,95.0
2,500000,43.33805551647674,40.35740118343383,43.86695828810334,95.0,85.0,95.0
3,0,3.040275016799569,3.6439618902280926,3.7048508606851103,0.0,0.0,0.0
3,25000,14.182517819547058,17.018049207201692,25.164850636562914,15.0,25.0,45.0
3,50000,29.992231579465443,22.98961859056726,29.844353099167346,60.0,40.0,55.00000000000001
3,75000,36.11548352609388,28.96058812198462,32.76202895026654,75.0,55.00000000000001,65.0
3,100000,33.90526288595284,24.88952381897834,38.97442891476676,70.0,40.0,80.0
3,125000,37.71983316824772,31.932884015515448,37.149955755472185,80.0,60.0,75.0
3,150000,36.1839510185644,25.034198374999686,37.1678679141216,75.0,40.0,65.0
3,175000,39.91151132916566,31.87436342127621,36.96882709970814,85.0,60.0,75.0
3,200000,41.60372857321054,29.690979826264083,36.38721541734412,85.0,50.0,75.0
3,225000,45.61313110254705,28.280279190081636,43.70174736250192,100.0,50.0,95.0
3,250000,43.745692940370645,32.036068762093784,39.77589512933046,95.0,60.0,80.0
3,275000,34.39609268603381,35.14630894432776,35.21708706077188,70.0,70.0,70.0
3,300000,45.765071937814355,28.42267903778702,40.09239047914743,100.0,50.0,85.0
3,325000,40.468789678555915,38.3085320180282,38.24270988856442,85.0,80.0,80.0
3,350000,40.619673343130856,31.457858654949813,38.77523459102959,90.0,60.0,80.0
3,375000,41.41382034942508,38.082352159358564,37.02431700406596,90.0,80.0,75.0
3,400000,45.64515125341713,33.84218787457794,40.52192015182227,100.0,60.0,85.0
3,425000,44.061975568905474,38.1625281794928,37.47670316351578,95.0,80.0,80.0
3,450000,44.10395813211799,33.73190080935601,40.92362136971205,95.0,65.0,85.0
3,475000,41.55467892307788,34.921469618752596,44.81916865929961,90.0,70.0,100.0
3,500000,45.667200240120295,34.953296018578115,44.01585604883731,100.0,70.0,95.0
4,0,4.17621192894876,6.0808214828372,4.74588724989444,0.0,0.0,0.0
4,25000,17.08139952597994,12.069439980722382,25.44460139874718,30.0,15.0,45.0
4,50000,30.214773613859144,17.242309418883917,26.877584784044302,60.0,25.0,50.0
4,75000,35.878713606554086,23.68848477329011,26.095740649895742,75.0,40.0,45.0
4,100000,39.44933175013866,23.772977072838692,24.191818329514355,85.0,40.0,45.0
4,125000,37.37452860836638,35.26843180826982,31.51990791708231,80.0,70.0,60.0
4,150000,43.66501072123647,27.56198536028387,32.90865751039771,95.0,50.0,65.0
4,175000,37.88150626106975,26.63633059868589,32.22086203787476,80.0,45.0,60.0
4,200000,33.81208459440366,34.71366614284925,30.528188888821752,70.0,70.0,55.00000000000001
4,225000,39.343179964646694,26.812502768716797,37.77261237613857,80.0,50.0,75.0
4,250000,37.62651028195396,36.481817479431626,37.02704814635217,75.0,75.0,75.0
4,275000,44.114365212246774,38.976826281286776,31.228890120889993,95.0,80.0,60.0
4,300000,42.2509151727126,42.288017481192945,37.058235849812625,90.0,90.0,75.0
4,325000,39.52230558994872,36.447520623449236,37.22472027530894,80.0,70.0,75.0
4,350000,44.27756725437939,32.184169724024834,35.42754871211946,95.0,60.0,65.0
4,375000,38.707159480615516,36.73966132122441,40.71044578198344,80.0,75.0,85.0
4,400000,42.39403373450041,38.51268903325356,41.86874547647312,90.0,80.0,90.0
4,425000,46.145962436497214,41.244670845523885,37.68996976939532,100.0,90.0,75.0
4,450000,44.609852546453475,31.3770401262389,36.516539396904406,95.0,60.0,75.0
4,475000,36.5682502859466,40.411869886145,36.620878794882444,70.0,85.0,75.0
4,500000,45.74878175519407,40.04276426965371,39.61699656369164,100.0,85.0,85.0
5,0,6.006723127886653,3.97587067540735,5.398441582545638,0.0,0.0,0.0
5,25000,24.097166898637077,20.1945657314267,26.893943585496164,30.0,35.0,55.00000000000001
5,50000,35.78148742429912,17.40350339973811,31.549556496780497,70.0,25.0,65.0
5,75000,29.214327356929424,18.698567319035647,31.411676879273728,50.0,30.0,60.0
5,100000,42.29954311605543,30.252288078446874,34.98009879584424,90.0,60.0,70.0
5,125000,27.142251639877212,26.636865332027373,36.4573653569445,45.0,45.0,75.0
5,150000,35.281714887893756,35.07225307970075,32.00633748108521,70.0,70.0,60.0
5,175000,39.654563639499244,30.408492538938297,39.511783892381935,85.0,55.00000000000001,80.0
5,200000,43.85139702204615,35.15073461448774,32.6738021581848,95.0,70.0,65.0
5,225000,41.80578291937709,26.331220312416555,39.83628741130233,90.0,45.0,85.0
5,250000,45.52190712839365,31.04216784086311,33.502578891674055,100.0,60.0,65.0
5,275000,41.64799813813297,32.072090035118165,42.04559754529036,90.0,55.00000000000001,90.0
5,300000,43.705501010408625,29.721199272992088,37.51910507036373,95.0,55.00000000000001,80.0
5,325000,39.55724444965599,28.726961152069272,32.85174609078094,85.0,50.0,65.0
5,350000,42.05745765519678,33.43322643705178,35.572411462944004,90.0,65.0,75.0
5,375000,42.046590713132176,32.25362810604274,39.781898986175655,90.0,60.0,80.0
5,400000,39.6893761678366,36.974029254727064,38.99638210209086,85.0,75.0,80.0
5,425000,37.65975950214779,35.76044733813033,38.02855353395143,80.0,75.0,80.0
5,450000,41.61818989608437,38.72027137186378,37.42267993647838,90.0,80.0,75.0
5,475000,45.731268893554805,40.5471895724535,40.56975229280069,100.0,85.0,85.0
5,500000,41.41892558077816,26.4986161488574,39.02769977208227,90.0,45.0,80.0
