seed,step,first_reward,third1_reward,third2_reward,first_success,third1_success,third2_success
1,0,4.7139207504689695,4.834483432769775,4.372814285662026,0.0,0.0,0.0
1,25000,6.369649389364644,11.411235764808954,7.023428457556292,0.0,20.0,0.0
1,50000,9.272785568423568,8.24696240555495,8.19694668352604,10.0,5.0,5.0
1,75000,9.785453925517363,11.201945732161402,8.416484250314534,10.0,15.0,5.0
1,100000,9.595538543257863,12.4076306829229,16.956444876641037,10.0,15.0,30.0
1,125000,14.085466978792102,13.984078404307365,17.570920119434597,20.0,20.0,30.0
1,150000,14.490951869264245,19.19258035281673,16.360654375143348,25.0,35.0,25.0
1,175000,14.131997820307879,18.04496369473636,28.29567786809057,20.0,30.0,60.0
1,200000,16.14095939639956,32.14957115147263,23.562532740458845,25.0,70.0,45.0
1,225000,10.195963046327233,23.298941479902716,18.121409557946027,10.0,45.0,30.0
1,250000,21.043398010358214,24.705123935453592,25.482141217030584,40.0,50.0,50.0
1,275000,20.652509073726833,20.216144617646933,28.579921535216272,40.0,35.0,60.0
1,300000,15.501041079312563,26.84084909558296,24.624865030124784,25.0,55.00000000000001,50.0
1,325000,24.482202729582788,29.610971358045937,27.363226933777334,50.0,60.0,55.00000000000001
1,350000,25.945836360566318,25.155154678225518,17.529978399723767,55.00000000000001,50.0,30.0
1,375000,27.530177504755557,24.789146407745495,26.980161722563206,60.0,50.0,55.00000000000001
1,400000,22.666865166835485,21.727282509207726,23.637271078675987,45.0,40.0,45.0
1,425000,28.21967124287039,33.18827931033447,30.740747919119894,60.0,75.0,65.0
1,450000,22.993562941998242,29.163506731018423,26.058757257834078,45.0,60.0,50.0
1,475000,16.335130459070207,32.090851571038364,29.031454940140247,25.0,70.0,60.0
1,500000,24.593738901242613,19.9455921523273,28.403710949234664,55.00000000000001,35.0,60.0
2,0,1.0871359230135567,1.1216997329494915,1.2026896343100817,0.0,0.0,0.0
2,25000,8.772943888232112,6.300450238062558,8.21971882006037,10.0,0.0,5.0
2,50000,8.577112546563148,11.787591651916953,8.050234378529003,5.0,15.0,5.0
2,75000,11.201174768805505,12.874044529814274,20.06604981019749,10.0,20.0,40.0
2,100000,10.076792421564459,15.548839338868856,21.262800420261918,10.0,25.0,40.0
2,125000,8.734287804723317,19.13257023775717,29.862632739543916,5.0,35.0,65.0
2,150000,12.011877859616652,23.27593214586377,19.766672326158734,15.0,50.0,45.0
2,175000,12.481295195780694,20.469455501947778,22.557405404746532,15.0,40.0,45.0
