seed,step,first_reward,third1_reward,third2_reward,first_success,third1_success,third2_success
4,350000,46.505970688909294,43.68940151551146,36.94994715076668,100.0,95.0,75.0
4,375000,46.11602522656322,41.202272307093764,43.71079412735999,95.0,85.0,95.0
4,400000,43.148910040210616,45.7739656958729,46.018779437243936,90.0,95.0,100.0
4,425000,45.45805846452713,44.07724615167827,42.57029561661184,95.0,95.0,90.0
4,450000,46.32964908368886,41.719809551059676,44.05792762562633,100.0,90.0,95.0
4,475000,46.351917295902965,38.01137302420863,43.9396231353463,100.0,80.0,95.0
4,500000,46.19151468351483,42.66425346210599,41.595091391259515,100.0,90.0,85.0
5,0,5.71140610575676,4.002665678411722,6.021991005912423,0.0,0.0,0.0
5,25000,38.82696864940226,25.218822697862915,18.9911824610769,90.0,45.0,30.0
5,50000,41.724621259919864,30.511095466723322,40.84801080219309,90.0,60.0,85.0
5,75000,36.5805585477732,39.99236370753497,40.38869889639318,75.0,85.0,85.0
5,100000,43.00155458239492,40.08621357483789,35.8444367995485,90.0,85.0,70.0
5,125000,42.22025040500627,34.70808587112892,41.61437516538208,90.0,70.0,90.0
5,150000,44.109198621287945,38.71001689125009,39.060284461655826,95.0,80.0,85.0
5,175000,44.030539342839646,39.575679815380134,38.48825309024507,95.0,80.0,80.0
5,200000,42.40879170503081,32.76895721428754,38.69378713591031,90.0,65.0,80.0
5,225000,46.10644955933094,38.385887170316956,44.281692307069896,100.0,80.0,95.0
5,250000,42.12973204015901,44.02905487213284,42.28529566578622,90.0,95.0,90.0
5,275000,46.138910580798985,41.69495400807875,43.737968449867964,100.0,90.0,95.0
5,300000,44.128892776209035,45.51256252340973,40.98486332036555,95.0,100.0,85.0
5,325000,39.82225485389201,39.92675856202841,43.77002683065348,85.0,85.0,95.0
5,350000,44.21115972958505,45.68658653087914,38.422133990970664,95.0,100.0,80.0
5,375000,43.98453983662863,45.81275914087892,44.206118933111426,95.0,100.0,95.0
5,400000,44.62164724804461,42.05464880929097,40.71062256023288,95.0,90.0,85.0
5,425000,43.99503959978857,43.562224955056195,44.095430770516394,95.0,95.0,95.0
5,450000,42.30126891048131,42.26861806605011,41.09401422161609,90.0,90.0,85.0
5,475000,44.16883528882845,42.54337900828223,42.34501216039062,95.0,95.0,90.0
5,500000,44.27455429777037,44.242291351407765,44.33801935724914,95.0,95.0,95.0
