seed,step,first_reward,third1_reward,third2_reward,first_success,third1_success,third2_success
1,0,78.78433843939617,78.67758609764678,80.07285474236473,0.0,0.0,0.0
1,25000,58.10560958986683,82.15549685258476,77.8825265752096,0.0,0.0,0.0
1,50000,1361.5744743751777,78.81206416404186,77.82191859244685,95.0,0.0,0.0
1,75000,1384.7688833948164,83.16410731296821,83.54478915320817,95.0,0.0,0.0
1,100000,1283.3476404962507,78.87987144259247,78.84365430252842,90.0,0.0,0.0
1,125000,1407.5695861801912,82.82841327495484,81.77943638585472,100.0,0.0,0.0
1,150000,1384.200954916055,81.0887420398941,80.81126261513391,95.0,0.0,0.0
1,175000,1432.1629653997443,82.30675352390261,85.26838438407036,95.0,0.0,0.0
1,200000,1464.08050381513,85.98544259762888,86.49536995276569,100.0,0.0,0.0
1,225000,1462.4537984189142,81.43467897738867,81.38324915511085,95.0,0.0,0.0
1,250000,1410.0122589194111,84.6025285605067,84.67806606253399,90.0,0.0,0.0
1,275000,1450.3517556351494,83.23796797412743,85.00734334531067,100.0,0.0,0.0
1,300000,1410.121696170687,84.88165984845628,83.51882688587389,95.0,0.0,0.0
1,325000,1490.2147086610514,82.30216815258339,82.3024459245236,100.0,0.0,0.0
1,350000,1452.9871802519478,72.19711601975065,80.79005834628944,100.0,0.0,0.0
1,375000,1490.6484168331149,85.64819333185025,86.35324917261127,100.0,0.0,0.0
1,400000,1462.5473005923163,85.26763768711601,85.87242411348855,100.0,0.0,0.0
1,425000,1425.715450846662,81.760151557206,100.7422320127497,95.0,0.0,0.0
1,450000,1432.8714712640028,86.71185930620878,89.49311963907499,95.0,0.0,0.0
1,475000,1496.874634638023,84.60735030256276,97.96443010485781,100.0,0.0,0.0
1,500000,1419.9194530000818,83.93630111444472,125.04680761360684,95.0,0.0,0.0
2,0,72.64975508257388,73.3140195211682,72.66534406993881,0.0,0.0,0.0
2,25000,86.34595149481554,83.73295189818816,81.5081774385337,0.0,0.0,0.0
2,50000,77.43447744361808,81.70600828781491,83.78626136053478,0.0,0.0,0.0
2,75000,121.52184593919189,75.11991978597385,73.12511532043534,0.0,0.0,0.0
2,100000,98.22390227688656,84.76238192977307,85.04265725368266,0.0,0.0,0.0
2,125000,168.21598674397794,85.03348853154378,85.1018432038382,0.0,0.0,0.0
2,150000,165.59721678133744,83.55612437823497,80.40545537569871,0.0,0.0,0.0
2,175000,168.06000554336347,84.41953916953258,84.13113016925453,0.0,0.0,0.0
2,200000,157.99341604178795,83.39715767085887,82.63745537945421,0.0,0.0,0.0
2,225000,160.10755117052162,81.56251662283965,80.22264167311225,0.0,0.0,0.0
2,250000,252.24298819966006,86.08546006954182,85.7601739103107,0.0,0.0,0.0
2,275000,1391.2138481090565,88.08449944161525,88.10526660140806,100.0,0.0,0.0
2,300000,1303.5154172751315,85.95067749052173,84.00320037961791,90.0,0.0,0.0
2,325000,1409.6925147365844,82.99332421431205,75.34143849575635,100.0,0.0,0.0
2,350000,1401.7950211142283,85.21968264695936,85.0718847058595,100.0,0.0,0.0
2,375000,1295.3252071354116,75.92428023544248,75.8968339461305,95.0,0.0,0.0
2,400000,1374.530846027023,79.11608727811753,76.67847633254101,95.0,0.0,0.0
2,425000,1430.0325338566265,84.49605025780984,89.40416962701457,100.0,0.0,0.0
2,450000,1442.4174756101124,79.54684486187645,78.16547165286079,100.0,0.0,0.0
2,475000,1353.8867637567816,82.87409232802202,82.56124405481725,95.0,0.0,0.0
2,500000,1447.6614910415997,86.73501186862231,86.32843613444943,100.0,0.0,0.0
3,0,76.20877262315216,74.89653354250653,75.91505724825159,0.0,0.0,0.0
3,25000,80.00486675724281,80.96124188191473,80.82042107713312,0.0,0.0,0.0
3,50000,157.51440981578406,79.00362397099921,80.38444389292206,0.0,0.0,0.0
3,75000,137.63964035941635,72.25027933674816,74.53792606949513,0.0,0.0,0.0
3,100000,169.97946393914566,87.48667934060623,86.72606298725597,0.0,0.0,0.0
3,125000,1311.1445185561345,87.52118535902773,85.87284595712481,95.0,0.0,0.0
3,150000,1404.774593381619,83.55827771831717,82.58155159594155,100.0,0.0,0.0
3,175000,1307.4199560254272,73.51893681547651,78.3094590139511,90.0,0.0,0.0
3,200000,1407.3740527386522,69.25946839206738,77.75342545350335,100.0,0.0,0.0
3,225000,1458.6115718630863,84.47623422781363,86.43932061598963,100.0,0.0,0.0
3,250000,1458.4456973199203,72.4406240714736,75.20971308191405,100.0,0.0,0.0
3,275000,1457.8634455149738,78.55913116873431,85.462433012338,100.0,0.0,0.0
3,300000,1362.9748713183913,74.3210594639232,84.46013200457931,100.0,0.0,0.0
3,325000,1453.7663349959043,148.4486746510869,87.35654818776392,100.0,0.0,0.0
3,350000,1435.2838257509097,70.51369938729049,80.64338037219291,100.0,0.0,0.0
3,375000,1437.38372354774,149.17725192911578,85.22603489346986,100.0,0.0,0.0
3,400000,1490.4535978049153,177.44577945073098,83.95939711732089,100.0,0.0,0.0
3,425000,1480.4501205620934,245.88740143238846,73.10625145479499,100.0,0.0,0.0
3,450000,1394.1672973317309,265.3157380257677,85.00910258218012,95.0,0.0,0.0
3,475000,1434.167574161363,190.24430995564467,87.00482998349142,100.0,0.0,0.0
3,500000,1462.8811852327422,198.44269927201907,82.72879957576815,100.0,0.0,0.0
4,0,81.5549640358317,80.31303757904588,80.4375134605718,0.0,0.0,0.0
4,25000,83.10729449261004,84.88255040424642,80.9815911622434,0.0,0.0,0.0
4,50000,91.78952912544612,81.04709152609907,80.99120814448136,0.0,0.0,0.0
4,75000,149.43970210621004,74.34291699803035,77.64539189577692,0.0,0.0,0.0
